Time,Left Ankle Angles - X,Left Ankle Angles - Y,Left Ankle Angles - Z,Left Hip Angle - X,Left Hip Angle - Y,Left Hip Angle - Z,Left Pelvic Angles - X,Left Pelvic Angles - Y,Left Pelvic Angles - Z,Left Knee Angle - X,Left Knee Angle - Y,Left Knee Angle - Z,Right Ankle Angles - X,Right Ankle Angles - Y,Right Ankle Angles - Z,Right Hip Angle - X,Right Hip Angle - Y,Right Hip Angle - Z,Right Knee Angle - X,Right Knee Angle - Y,Right Knee Angle - Z,Right Pelvic Angles - X,Right Pelvic Angles - Y,Right Pelvic Angles - Z
0.2466666666666666,-24.73707,13.92141,-4.39899,28.69102,2.87191,2.67082,5.5,-1.76056,-2.82813,21.95746,-7.06892,-2.07678,-42.60662,19.53964,-0.68775,2.09254,1.45342,9.97689,62.7605,-6.95993,-15.16442,5.5,1.76056,2.82813
0.25,-24.33271,13.0862,-4.98158,28.54488,3.21453,2.51274,5.36143,-1.93515,-2.79116,22.76377,-7.03217,-1.90321,-42.33896,19.56679,-1.01388,2.63612,1.06858,9.6499,64.76665,-6.94076,-14.85328,5.36143,1.93515,2.79116
0.2533333333333333,-23.60028,11.93933,-5.66935,28.42285,3.58439,2.5487,5.23065,-2.12121,-2.76947,23.68353,-7.15806,-1.9159,-42.01522,19.61133,-1.34937,3.17301,0.6564,9.24847,66.74539,-6.84683,-14.48378,5.23065,2.12121,2.76947
0.2566666666666666,-22.51661,10.56404,-6.46459,28.32015,3.9614,2.75033,5.1153,-2.31657,-2.76729,24.71784,-7.45921,-2.04199,-41.64544,19.66777,-1.68605,3.71294,0.22145,8.77824,68.68957,-6.68071,-14.0621,5.1153,2.31657,2.76729
0.26,-21.13556,9.07929,-7.34711,28.22524,4.32512,3.05234,5.02492,-2.51858,-2.78688,25.85202,-7.90294,-2.16945,-41.25553,19.72062,-2.0106,4.27062,-0.23413,8.25221,70.59293,-6.4542,-13.59988,5.02492,2.51858,2.78688
0.2633333333333333,-19.58151,7.61463,-8.27245,28.12375,4.6577,3.36058,4.9702,-2.72556,-2.83012,27.05634,-8.41173,-2.17575,-40.87435,19.75476,-2.31345,4.8632,-0.71046,7.68886,72.45061,-6.18353,-13.11349,4.9702,2.72556,2.83012
0.2666666666666666,-18.01415,6.28257,-9.18494,28.0049,4.94867,3.56873,4.96129,-2.93737,-2.89831,28.29126,-8.8775,-1.96898,-40.51775,19.76603,-2.59817,5.50734,-1.20937,7.11083,74.25938,-5.88718,-12.61923,4.96129,2.93737,2.89831
0.27,-16.58518,5.15863,-10.03825,27.86496,5.203,3.57987,5.0054,-3.15581,-2.99261,29.50994,-9.18706,-1.50975,-40.18558,19.76347,-2.88008,6.2145,-1.73263,6.54166,76.01556,-5.58399,-12.12809,5.0054,3.15581,2.99261
0.2733333333333333,-15.40496,4.2739,-10.80905,27.70909,5.44647,3.32542,5.10607,-3.38396,-3.11425,30.66196,-9.25202,-0.80482,-39.87135,19.76027,-3.17751,6.98841,-2.28078,6.00237,77.71263,-5.29258,-11.64052,5.10607,3.38396,3.11425
0.2766666666666666,-14.52967,3.616,-11.49209,27.54783,5.72118,2.78013,5.26296,-3.62504,-3.26257,31.69484,-9.03348,0.10241,-39.56735,19.76564,-3.50864,7.82477,-2.85276,5.50982,79.34264,-5.0305,-11.14615,5.26296,3.62504,3.26257
