R_ICT X,R_ICT Y,R_ICT Z,L_ICT X,L_ICT Y,L_ICT Z,R_FTC X,R_FTC Y,R_FTC Z,L_FTC X,L_FTC Y,L_FTC Z,PEL_1 X,PEL_1 Y,PEL_1 Z,PEL_2 X,PEL_2 Y,PEL_2 Z,PEL_3 X,PEL_3 Y,PEL_3 Z,PEL_4 X,PEL_4 Y,PEL_4 Z,R_TH1 X,R_TH1 Y,R_TH1 Z,R_TH2 X,R_TH2 Y,R_TH2 Z,R_TH3 X,R_TH3 Y,R_TH3 Z,R_TH4 X,R_TH4 Y,R_TH4 Z,R_FLE X,R_FLE Y,R_FLE Z,R_FME X,R_FME Y,R_FME Z,R_SK1 X,R_SK1 Y,R_SK1 Z,R_SK2 X,R_SK2 Y,R_SK2 Z,R_SK3 X,R_SK3 Y,R_SK3 Z,R_SK4 X,R_SK4 Y,R_SK4 Z,R_FAL X,R_FAL Y,R_FAL Z,R_TAM X,R_TAM Y,R_TAM Z,R_FCC1 X,R_FCC1 Y,R_FCC1 Z,R_FCC2 X,R_FCC2 Y,R_FCC2 Z,R_FCL X,R_FCL Y,R_FCL Z,R_FM1 X,R_FM1 Y,R_FM1 Z,R_FM5 X,R_FM5 Y,R_FM5 Z,L_TH1 X,L_TH1 Y,L_TH1 Z,L_TH2 X,L_TH2 Y,L_TH2 Z,L_TH3 X,L_TH3 Y,L_TH3 Z,L_TH4 X,L_TH4 Y,L_TH4 Z,L_FLE X,L_FLE Y,L_FLE Z,L_FME X,L_FME Y,L_FME Z,L_SK1 X,L_SK1 Y,L_SK1 Z,L_SK2 X,L_SK2 Y,L_SK2 Z,L_SK3 X,L_SK3 Y,L_SK3 Z,L_SK4 X,L_SK4 Y,L_SK4 Z,L_FAL X,L_FAL Y,L_FAL Z,L_TAM X,L_TAM Y,L_TAM Z,L_FCC1 X,L_FCC1 Y,L_FCC1 Z,L_FCC2 X,L_FCC2 Y,L_FCC2 Z,L_FCL X,L_FCL Y,L_FCL Z,L_FM1 X,L_FM1 Y,L_FM1 Z,L_FM5 X,L_FM5 Y,L_FM5 Z,R_BP X,R_BP Y,R_BP Z,L_BP X,L_BP Y,L_BP Z,Unnamed: 132
1214.138,549.671,1099.166,1208.402,868.427,1108.073,1205.241,531.239,958.425,1210.091,897.841,955.271,1103.514,668.318,1119.653,1093.014,698.332,1124.83,1083.273,717.879,1046.124,1082.218,691.874,1034.672,1226.335,505.207,746.738,1287.639,529.541,750.79,1256.513,528.155,664.527,1234.629,515.188,677.738,1184.387,543.499,517.864,1185.711,650.523,510.263,1131.609,504.73,382.308,1169.122,504.118,393.01,1194.964,522.168,389.457,1145.859,509.755,314.196,1115.324,533.64,110.827,1134.724,620.922,104.51,1050.685,569.81,98.384,1041.09,569.252,62.707,1058.401,536.047,63.477,1255.594,607.096,45.279,1228.078,494.112,49.219,1246.195,912.946,762.424,1212.299,922.319,781.202,1190.027,913.018,691.045,1218.54,913.775,699.536,1191.907,878.03,550.88,1183.618,767.033,516.391,1181.026,893.442,397.67,1149.083,911.537,412.25,1117.403,906.332,411.965,1133.507,897.489,322.677,1117.025,858.814,103.218,1128.076,772.448,110.997,1050.508,820.747,94.911,1042.68,820.936,65.604,1058.105,852.279,61.486,1263.817,779.935,47.793,1233.177,888.648,48.891,1330.095,559.782,57.659,1340.413,826.352,54.993,
1214.149,549.685,1099.17,1208.377,868.437,1108.069,1205.233,531.249,958.429,1210.074,897.83,955.271,1103.511,668.341,1119.647,1093.013,698.336,1124.845,1083.288,717.841,1046.124,1082.215,691.877,1034.691,1226.329,505.193,746.745,1287.623,529.541,750.799,1256.481,528.147,664.523,1234.621,515.192,677.738,1184.374,543.474,517.866,1185.717,650.515,510.265,1131.615,504.731,382.303,1169.128,504.147,393.015,1194.97,522.172,389.471,1145.849,509.747,314.201,1115.316,533.628,110.831,1134.731,620.924,104.51,1050.692,569.802,98.372,1041.099,569.25,62.685,1058.395,536.048,63.506,1255.584,607.103,45.282,1228.077,494.115,49.224,1246.169,912.929,762.421,1212.294,922.325,781.194,1190.035,913.005,691.032,1218.527,913.733,699.544,1191.89,878.002,550.855,1183.608,767.039,516.388,1181.024,893.431,397.668,1148.975,911.4,412.161,1117.434,906.371,411.949,1133.501,897.479,322.678,1117.014,858.801,103.223,1128.112,772.449,110.999,1050.511,820.748,94.908,1042.713,820.94,65.601,1058.107,852.274,61.48,1263.801,779.926,47.787,1233.16,888.653,48.894,1330.059,559.7,57.708,1340.412,826.359,54.994,
1214.118,549.673,1099.167,1208.359,868.419,1108.063,1205.236,531.231,958.421,1210.058,897.836,955.265,1103.515,668.306,1119.643,1093.015,698.372,1124.834,1083.255,717.85,1046.125,1082.194,691.874,1034.678,1226.329,505.205,746.743,1287.622,529.527,750.795,1256.488,528.162,664.546,1234.617,515.179,677.74,1184.371,543.477,517.854,1185.699,650.526,510.264,1131.61,504.731,382.283,1169.118,504.137,393.001,1194.969,522.174,389.47,1145.849,509.747,314.197,1115.349,533.627,110.824,1134.72,620.922,104.523,1050.71,569.803,98.371,1041.102,569.248,62.693,1058.4,536.048,63.474,1255.594,607.103,45.289,1228.076,494.113,49.218,1246.157,912.925,762.439,1212.284,922.326,781.189,1190.021,912.994,691.042,1218.54,913.736,699.548,1191.909,878.014,550.847,1183.609,767.017,516.401,1181.029,893.447,397.671,1148.991,911.44,412.188,1117.412,906.327,411.945,1133.51,897.48,322.671,1117.022,858.804,103.215,1128.076,772.445,111.01,1050.521,820.736,94.906,1042.688,820.918,65.608,1058.118,852.286,61.496,1263.809,779.924,47.785,1233.171,888.656,48.898,1330.066,559.716,57.701,1340.416,826.353,54.978,
1214.107,549.659,1099.17,1208.348,868.417,1108.069,1205.212,531.232,958.442,1210.042,897.814,955.268,1103.516,668.301,1119.645,1093.014,698.348,1124.813,1083.279,717.808,1046.097,1082.214,691.841,1034.691,1226.309,505.208,746.749,1287.606,529.533,750.787,1256.472,528.156,664.521,1234.62,515.184,677.736,1184.356,543.457,517.871,1185.686,650.513,510.286,1131.616,504.728,382.297,1169.119,504.103,393.031,1194.981,522.175,389.472,1145.84,509.749,314.202,1115.311,533.643,110.83,1134.725,620.929,104.515,1050.681,569.824,98.374,1041.11,569.252,62.685,1058.392,536.054,63.498,1255.595,607.09,45.278,1228.069,494.121,49.232,1246.143,912.908,762.421,1212.278,922.316,781.196,1190.014,912.999,691.029,1218.512,913.72,699.539,1191.871,878.0,550.865,1183.565,767.018,516.396,1181.019,893.437,397.668,1148.994,911.452,412.195,1117.398,906.295,411.962,1133.501,897.484,322.686,1117.019,858.798,103.215,1128.082,772.443,110.989,1050.522,820.736,94.892,1042.686,820.929,65.615,1058.115,852.276,61.498,1263.819,779.931,47.784,1233.169,888.642,48.885,1330.075,559.722,57.686,1340.414,826.356,54.989,
1214.093,549.66,1099.168,1208.317,868.409,1108.073,1205.208,531.227,958.424,1210.034,897.809,955.27,1103.472,668.308,1119.638,1092.963,698.313,1124.855,1083.287,717.886,1046.088,1082.18,691.832,1034.694,1226.306,505.193,746.746,1287.62,529.534,750.793,1256.487,528.165,664.541,1234.608,515.167,677.736,1184.381,543.447,517.867,1185.688,650.516,510.282,1131.603,504.738,382.306,1169.123,504.109,393.011,1194.965,522.164,389.462,1145.84,509.745,314.194,1115.317,533.631,110.832,1134.729,620.925,104.525,1050.703,569.827,98.38,1041.087,569.251,62.691,1058.411,536.046,63.491,1255.598,607.105,45.287,1228.066,494.101,49.222,1246.14,912.917,762.438,1212.257,922.296,781.192,1190.006,912.988,691.04,1218.511,913.703,699.542,1191.893,878.006,550.84,1183.602,767.034,516.378,1181.01,893.441,397.693,1148.991,911.422,412.201,1117.384,906.311,411.967,1133.501,897.478,322.679,1117.027,858.8,103.218,1128.078,772.441,111.003,1050.506,820.714,94.907,1042.679,820.932,65.62,1058.117,852.278,61.488,1263.812,779.923,47.78,1233.162,888.646,48.88,1330.07,559.728,57.68,1340.413,826.349,54.968,
1214.073,549.649,1099.165,1208.3,868.405,1108.075,1205.19,531.204,958.433,1210.015,897.798,955.265,1103.463,668.3,1119.636,1092.995,698.334,1124.827,1083.227,717.816,1046.132,1082.144,691.821,1034.688,1226.32,505.193,746.761,1287.605,529.536,750.798,1256.478,528.172,664.534,1234.607,515.181,677.74,1184.36,543.469,517.855,1185.691,650.508,510.278,1131.614,504.728,382.283,1169.12,504.125,393.011,1194.966,522.169,389.481,1145.834,509.755,314.198,1115.32,533.629,110.843,1134.712,620.919,104.513,1050.699,569.831,98.387,1041.091,569.239,62.692,1058.403,536.045,63.504,1255.6,607.095,45.273,1228.066,494.118,49.22,1246.131,912.905,762.421,1212.252,922.308,781.194,1189.975,912.969,691.045,1218.493,913.718,699.557,1191.88,878.001,550.856,1183.597,766.997,516.373,1181.001,893.419,397.716,1149.028,911.451,412.222,1117.402,906.364,411.957,1133.506,897.479,322.675,1117.017,858.802,103.219,1128.091,772.445,111.002,1050.516,820.738,94.898,1042.689,820.926,65.608,1058.103,852.275,61.487,1263.806,779.914,47.773,1233.176,888.643,48.892,1330.076,559.738,57.682,1340.409,826.362,54.999,
1214.085,549.64,1099.174,1208.292,868.405,1108.071,1205.193,531.209,958.432,1210.009,897.793,955.266,1103.457,668.288,1119.649,1092.956,698.301,1124.849,1083.203,717.828,1046.124,1082.147,691.802,1034.665,1226.308,505.191,746.759,1287.619,529.527,750.805,1256.487,528.154,664.542,1234.604,515.182,677.743,1184.387,543.451,517.86,1185.683,650.505,510.282,1131.612,504.719,382.297,1169.111,504.126,393.005,1194.961,522.161,389.468,1145.839,509.751,314.204,1115.335,533.634,110.831,1134.733,620.922,104.519,1050.701,569.829,98.402,1041.101,569.242,62.699,1058.397,536.035,63.488,1255.593,607.105,45.278,1228.081,494.136,49.228,1246.126,912.907,762.425,1212.236,922.302,781.202,1189.978,912.971,691.037,1218.489,913.701,699.537,1191.843,877.977,550.873,1183.587,766.993,516.379,1180.993,893.424,397.672,1148.958,911.378,412.177,1117.384,906.322,411.953,1133.501,897.473,322.689,1117.02,858.8,103.229,1128.076,772.444,111.002,1050.501,820.748,94.908,1042.693,820.926,65.601,1058.118,852.281,61.477,1263.812,779.94,47.782,1233.168,888.642,48.887,1330.079,559.751,57.668,1340.414,826.344,54.97,
1214.066,549.638,1099.175,1208.271,868.396,1108.074,1205.176,531.19,958.428,1210.0,897.796,955.267,1103.484,668.291,1119.705,1092.42,697.906,1125.0,1083.192,717.827,1046.137,1082.164,691.798,1034.68,1226.308,505.184,746.741,1287.598,529.529,750.809,1256.471,528.14,664.55,1234.584,515.172,677.756,1184.357,543.451,517.862,1185.677,650.505,510.27,1131.61,504.713,382.303,1169.11,504.108,393.032,1194.962,522.15,389.475,1145.857,509.741,314.193,1115.323,533.645,110.826,1134.733,620.921,104.53,1050.703,569.83,98.389,1041.114,569.252,62.706,1058.413,536.045,63.487,1255.598,607.086,45.281,1228.077,494.12,49.22,1246.102,912.901,762.446,1212.224,922.279,781.217,1189.967,912.958,691.023,1218.487,913.673,699.535,1191.864,877.988,550.859,1183.569,766.992,516.387,1180.995,893.434,397.673,1148.966,911.404,412.191,1117.388,906.304,411.95,1133.488,897.472,322.686,1117.023,858.801,103.227,1128.074,772.441,111.003,1050.523,820.732,94.917,1042.685,820.93,65.626,1058.118,852.269,61.485,1263.802,779.931,47.77,1233.162,888.643,48.888,1330.088,559.748,57.669,1340.409,826.36,54.986,
1214.053,549.632,1099.178,1208.267,868.39,1108.074,1205.165,531.197,958.44,1209.985,897.783,955.266,1103.431,668.274,1119.719,1092.352,697.908,1125.019,1083.234,717.835,1046.108,1082.144,691.797,1034.686,1226.31,505.183,746.747,1287.595,529.522,750.799,1256.461,528.162,664.537,1234.594,515.166,677.757,1184.361,543.44,517.869,1185.67,650.497,510.289,1131.605,504.719,382.291,1169.112,504.111,393.01,1194.983,522.146,389.479,1145.849,509.742,314.204,1115.334,533.633,110.831,1134.728,620.928,104.522,1050.696,569.827,98.405,1041.108,569.251,62.705,1058.398,536.057,63.503,1255.598,607.104,45.284,1228.077,494.115,49.217,1246.092,912.89,762.443,1212.207,922.279,781.206,1189.94,912.958,691.038,1218.469,913.698,699.549,1191.848,877.986,550.87,1183.554,767.01,516.395,1180.996,893.407,397.72,1148.968,911.432,412.217,1117.384,906.301,411.959,1133.501,897.472,322.688,1117.022,858.801,103.224,1128.116,772.449,111.007,1050.519,820.709,94.903,1042.688,820.933,65.623,1058.119,852.276,61.474,1263.822,779.921,47.79,1233.164,888.641,48.881,1330.095,559.768,57.651,1340.422,826.364,54.981,
1214.044,549.627,1099.177,1208.246,868.384,1108.072,1205.155,531.195,958.436,1209.961,897.768,955.268,1103.439,668.217,1119.707,1092.525,697.985,1124.982,1083.315,717.905,1046.115,1082.126,691.793,1034.706,1226.3,505.173,746.755,1287.583,529.515,750.815,1256.471,528.166,664.524,1234.601,515.157,677.753,1184.353,543.447,517.863,1185.679,650.488,510.292,1131.61,504.717,382.307,1169.111,504.114,393.013,1194.969,522.167,389.473,1145.848,509.748,314.195,1115.32,533.633,110.834,1134.74,620.922,104.526,1050.686,569.815,98.385,1041.094,569.252,62.723,1058.408,536.048,63.505,1255.601,607.09,45.275,1228.079,494.12,49.221,1246.085,912.892,762.451,1212.203,922.271,781.216,1189.933,912.942,691.049,1218.457,913.668,699.55,1191.858,877.978,550.865,1183.565,766.973,516.397,1180.994,893.423,397.705,1148.99,911.448,412.227,1117.391,906.308,411.963,1133.504,897.471,322.691,1117.019,858.791,103.225,1128.109,772.441,111.001,1050.51,820.731,94.902,1042.697,820.931,65.61,1058.116,852.274,61.482,1263.818,779.909,47.785,1233.17,888.649,48.894,1330.097,559.763,57.652,1340.421,826.351,54.977,
1214.042,549.618,1099.191,1208.247,868.38,1108.076,1205.168,531.185,958.441,1209.962,897.771,955.27,1103.439,668.256,1119.711,1092.341,697.885,1125.022,1083.194,717.8,1046.127,1082.11,691.764,1034.69,1226.283,505.168,746.76,1287.591,529.506,750.811,1256.455,528.148,664.543,1234.582,515.163,677.752,1184.379,543.427,517.87,1185.676,650.486,510.286,1131.607,504.711,382.295,1169.102,504.102,393.032,1194.985,522.144,389.483,1145.852,509.742,314.2,1115.327,533.64,110.849,1134.731,620.93,104.522,1050.705,569.81,98.385,1041.1,569.247,62.712,1058.405,536.048,63.503,1255.612,607.096,45.271,1228.076,494.119,49.232,1246.076,912.882,762.442,1212.199,922.269,781.214,1189.938,912.943,691.049,1218.464,913.662,699.555,1191.831,877.977,550.882,1183.591,767.004,516.386,1181.011,893.429,397.724,1148.977,911.39,412.2,1117.37,906.303,411.958,1133.5,897.468,322.699,1117.028,858.799,103.221,1128.115,772.448,111.006,1050.521,820.732,94.92,1042.687,820.93,65.615,1058.115,852.269,61.475,1263.81,779.92,47.761,1233.164,888.651,48.882,1330.104,559.782,57.639,1340.422,826.352,54.977,
1214.032,549.621,1099.194,1208.225,868.378,1108.075,1205.145,531.173,958.427,1209.95,897.763,955.276,1103.367,668.218,1119.736,1092.494,697.966,1124.972,1083.246,717.863,1046.113,1082.094,691.777,1034.681,1226.282,505.17,746.763,1287.578,529.508,750.819,1256.453,528.151,664.537,1234.582,515.16,677.753,1184.358,543.454,517.872,1185.68,650.485,510.286,1131.613,504.71,382.305,1169.126,504.076,393.008,1194.968,522.141,389.481,1145.85,509.743,314.208,1115.322,533.62,110.84,1134.731,620.918,104.533,1050.697,569.805,98.414,1041.091,569.242,62.719,1058.405,536.049,63.492,1255.614,607.1,45.283,1228.076,494.115,49.219,1246.058,912.875,762.465,1212.193,922.273,781.207,1189.925,912.941,691.053,1218.412,913.683,699.568,1191.856,877.986,550.895,1183.56,766.986,516.402,1180.997,893.401,397.728,1149.009,911.442,412.235,1117.371,906.331,411.959,1133.497,897.472,322.689,1117.022,858.797,103.23,1128.095,772.434,111.003,1050.518,820.739,94.924,1042.699,820.928,65.62,1058.109,852.282,61.509,1263.816,779.938,47.775,1233.169,888.644,48.886,1330.107,559.782,57.633,1340.423,826.357,54.97,
1214.018,549.614,1099.195,1208.231,868.372,1108.085,1205.143,531.164,958.436,1209.946,897.758,955.276,1103.409,668.246,1119.714,1092.346,697.875,1125.022,1083.249,717.857,1046.112,1082.071,691.758,1034.691,1226.27,505.16,746.768,1287.59,529.508,750.812,1256.452,528.146,664.561,1234.594,515.14,677.765,1184.348,543.44,517.858,1185.678,650.487,510.297,1131.617,504.709,382.314,1169.121,504.089,393.007,1194.969,522.146,389.482,1145.853,509.744,314.19,1115.345,533.636,110.831,1134.738,620.922,104.533,1050.709,569.809,98.408,1041.12,569.259,62.711,1058.413,536.048,63.504,1255.607,607.104,45.273,1228.082,494.122,49.223,1246.058,912.865,762.444,1212.19,922.273,781.217,1189.903,912.92,691.063,1218.43,913.665,699.574,1191.832,877.978,550.887,1183.566,766.99,516.417,1181.01,893.417,397.736,1148.95,911.369,412.195,1117.395,906.324,411.962,1133.496,897.47,322.693,1117.034,858.799,103.227,1128.104,772.447,111.008,1050.511,820.727,94.911,1042.693,820.932,65.627,1058.12,852.274,61.495,1263.816,779.933,47.76,1233.18,888.653,48.89,1330.11,559.789,57.627,1340.419,826.347,54.953,
1214.008,549.611,1099.202,1208.221,868.358,1108.084,1205.141,531.153,958.444,1209.932,897.752,955.277,1103.43,668.246,1119.715,1092.286,697.854,1125.032,1083.242,717.826,1046.124,1082.097,691.755,1034.691,1226.252,505.152,746.758,1287.583,529.504,750.818,1256.467,528.129,664.548,1234.576,515.144,677.76,1184.368,543.436,517.883,1185.682,650.487,510.299,1131.616,504.702,382.301,1169.119,504.102,393.009,1194.974,522.15,389.467,1145.848,509.736,314.197,1115.329,533.626,110.845,1134.72,620.909,104.527,1050.719,569.798,98.403,1041.11,569.236,62.705,1058.416,536.051,63.501,1255.603,607.083,45.288,1228.062,494.115,49.218,1246.043,912.865,762.462,1212.168,922.248,781.233,1189.91,912.913,691.053,1218.415,913.651,699.564,1191.824,877.96,550.892,1183.528,766.972,516.413,1180.993,893.409,397.726,1148.954,911.389,412.217,1117.378,906.302,411.956,1133.498,897.464,322.703,1117.022,858.796,103.23,1128.083,772.443,111.0,1050.52,820.75,94.942,1042.696,820.93,65.64,1058.116,852.276,61.508,1263.82,779.925,47.779,1233.169,888.635,48.88,1330.114,559.772,57.633,1340.416,826.349,54.962,
1213.997,549.596,1099.193,1208.199,868.352,1108.091,1205.125,531.167,958.456,1209.931,897.749,955.282,1103.352,668.191,1119.717,1092.435,697.938,1124.978,1083.257,717.815,1046.104,1082.092,691.748,1034.696,1226.26,505.158,746.763,1287.569,529.496,750.828,1256.454,528.117,664.553,1234.568,515.143,677.76,1184.348,543.427,517.894,1185.664,650.463,510.29,1131.63,504.701,382.3,1169.11,504.081,393.011,1194.964,522.143,389.472,1145.858,509.737,314.196,1115.332,533.632,110.847,1134.744,620.923,104.532,1050.705,569.83,98.415,1041.115,569.243,62.708,1058.412,536.056,63.511,1255.599,607.104,45.271,1228.079,494.114,49.204,1246.032,912.851,762.471,1212.154,922.236,781.234,1189.892,912.926,691.058,1218.399,913.662,699.575,1191.824,877.964,550.897,1183.551,766.97,516.388,1180.991,893.403,397.702,1148.955,911.412,412.224,1117.378,906.285,411.953,1133.495,897.464,322.703,1117.034,858.8,103.245,1128.081,772.44,111.019,1050.531,820.727,94.923,1042.699,820.922,65.629,1058.128,852.257,61.495,1263.817,779.927,47.756,1233.182,888.653,48.885,1330.128,559.805,57.647,1340.415,826.359,54.959,
1213.982,549.6,1099.209,1208.19,868.339,1108.091,1205.118,531.149,958.455,1209.915,897.73,955.278,1103.387,668.23,1119.734,1092.267,697.843,1125.03,1083.245,717.839,1046.119,1082.061,691.731,1034.692,1226.261,505.153,746.768,1287.565,529.488,750.841,1256.458,528.107,664.574,1234.566,515.134,677.763,1184.352,543.432,517.873,1185.67,650.461,510.303,1131.616,504.706,382.305,1169.123,504.104,393.01,1194.973,522.126,389.477,1145.842,509.74,314.197,1115.334,533.64,110.851,1134.731,620.922,104.531,1050.712,569.796,98.393,1041.101,569.244,62.707,1058.411,536.041,63.496,1255.607,607.099,45.268,1228.078,494.118,49.23,1246.023,912.828,762.446,1212.154,922.233,781.238,1189.883,912.897,691.065,1218.403,913.607,699.581,1191.824,877.963,550.896,1183.554,766.978,516.393,1180.973,893.391,397.722,1148.986,911.437,412.24,1117.378,906.289,411.964,1133.494,897.454,322.707,1117.039,858.794,103.243,1128.111,772.44,111.009,1050.528,820.739,94.943,1042.703,820.927,65.636,1058.124,852.274,61.492,1263.832,779.911,47.772,1233.182,888.649,48.88,1330.108,559.798,57.63,1340.418,826.351,54.945,
1213.984,549.584,1099.211,1208.182,868.337,1108.088,1205.125,531.15,958.456,1209.91,897.731,955.289,1103.346,668.183,1119.762,1092.419,697.937,1124.998,1083.202,717.822,1046.121,1082.074,691.734,1034.686,1226.272,505.134,746.762,1287.55,529.477,750.831,1256.43,528.116,664.586,1234.574,515.122,677.759,1184.36,543.42,517.876,1185.675,650.467,510.302,1131.616,504.697,382.302,1169.127,504.1,393.024,1194.969,522.134,389.496,1145.85,509.729,314.205,1115.342,533.614,110.844,1134.745,620.909,104.541,1050.713,569.812,98.405,1041.108,569.244,62.711,1058.411,536.041,63.507,1255.597,607.095,45.266,1228.082,494.117,49.213,1246.007,912.844,762.483,1212.156,922.243,781.229,1189.894,912.904,691.058,1218.395,913.647,699.587,1191.844,877.966,550.892,1183.559,766.975,516.399,1180.978,893.393,397.73,1148.968,911.371,412.222,1117.361,906.295,411.972,1133.489,897.451,322.701,1117.038,858.798,103.237,1128.096,772.445,111.018,1050.525,820.736,94.94,1042.705,820.927,65.635,1058.109,852.266,61.515,1263.825,779.923,47.768,1233.188,888.653,48.878,1330.123,559.802,57.632,1340.415,826.349,54.957,
1213.986,549.585,1099.227,1208.173,868.329,1108.098,1205.1,531.135,958.454,1209.907,897.732,955.288,1103.36,668.178,1119.747,1092.503,697.982,1124.967,1083.219,717.807,1046.11,1082.071,691.739,1034.691,1226.256,505.137,746.774,1287.541,529.473,750.837,1256.449,528.101,664.559,1234.56,515.11,677.77,1184.354,543.422,517.889,1185.67,650.465,510.315,1131.618,504.689,382.302,1169.125,504.093,393.023,1194.972,522.133,389.472,1145.842,509.727,314.193,1115.357,533.622,110.844,1134.735,620.9,104.537,1050.716,569.801,98.433,1041.113,569.248,62.733,1058.427,536.043,63.501,1255.6,607.096,45.273,1228.086,494.126,49.222,1246.02,912.849,762.484,1212.14,922.211,781.254,1189.874,912.916,691.066,1218.378,913.614,699.607,1191.826,877.959,550.894,1183.56,766.955,516.403,1180.979,893.381,397.714,1148.933,911.348,412.206,1117.367,906.302,411.96,1133.489,897.448,322.705,1117.028,858.789,103.244,1128.112,772.437,111.016,1050.527,820.738,94.95,1042.702,820.931,65.646,1058.124,852.269,61.514,1263.833,779.929,47.771,1233.171,888.649,48.893,1330.116,559.786,57.622,1340.416,826.353,54.964,
1213.969,549.58,1099.219,1208.172,868.312,1108.098,1205.109,531.129,958.449,1209.888,897.713,955.287,1103.32,668.178,1119.714,1092.593,698.049,1124.953,1083.209,717.792,1046.131,1082.058,691.72,1034.698,1226.23,505.133,746.773,1287.551,529.458,750.835,1256.438,528.086,664.571,1234.553,515.12,677.778,1184.348,543.405,517.888,1185.673,650.446,510.304,1131.618,504.689,382.306,1169.124,504.071,393.01,1194.974,522.13,389.482,1145.85,509.72,314.208,1115.346,533.621,110.844,1134.73,620.91,104.537,1050.715,569.799,98.428,1041.117,569.247,62.721,1058.403,536.046,63.518,1255.601,607.098,45.285,1228.079,494.128,49.226,1245.998,912.816,762.473,1212.145,922.214,781.262,1189.883,912.902,691.071,1218.393,913.625,699.583,1191.814,877.932,550.907,1183.546,766.964,516.4,1180.981,893.375,397.705,1148.953,911.377,412.219,1117.37,906.292,411.976,1133.492,897.447,322.708,1117.038,858.794,103.249,1128.112,772.439,111.014,1050.532,820.747,94.954,1042.704,820.923,65.636,1058.121,852.28,61.504,1263.821,779.922,47.762,1233.182,888.653,48.898,1330.124,559.78,57.618,1340.421,826.348,54.947,
1213.957,549.575,1099.22,1208.168,868.302,1108.106,1205.104,531.122,958.463,1209.887,897.701,955.303,1103.324,668.171,1119.717,1092.647,698.071,1124.923,1083.191,717.81,1046.132,1082.037,691.718,1034.704,1226.249,505.117,746.764,1287.537,529.46,750.842,1256.44,528.084,664.591,1234.562,515.101,677.775,1184.365,543.396,517.882,1185.66,650.452,510.308,1131.606,504.672,382.316,1169.126,504.075,393.024,1194.98,522.105,389.484,1145.854,509.728,314.196,1115.346,533.624,110.856,1134.737,620.912,104.556,1050.692,569.838,98.42,1041.122,569.244,62.753,1058.401,536.041,63.52,1255.603,607.097,45.263,1228.082,494.123,49.202,1245.994,912.822,762.484,1212.134,922.226,781.238,1189.877,912.891,691.068,1218.369,913.634,699.599,1191.827,877.935,550.897,1183.559,766.938,516.392,1180.984,893.385,397.747,1148.965,911.397,412.237,1117.368,906.283,411.982,1133.483,897.445,322.71,1117.036,858.787,103.239,1128.094,772.436,111.018,1050.53,820.739,94.941,1042.705,820.918,65.64,1058.12,852.265,61.517,1263.838,779.931,47.766,1233.18,888.649,48.887,1330.075,559.712,57.653,1340.422,826.344,54.935,
1213.955,549.553,1099.233,1208.149,868.307,1108.104,1205.089,531.108,958.457,1209.88,897.691,955.306,1103.303,668.185,1119.732,1092.676,698.103,1124.914,1083.195,717.783,1046.134,1082.039,691.707,1034.712,1226.245,505.115,746.778,1287.53,529.446,750.846,1256.42,528.086,664.56,1234.547,515.097,677.773,1184.341,543.4,517.892,1185.663,650.442,510.323,1131.612,504.682,382.315,1169.11,504.061,393.023,1194.967,522.117,389.49,1145.858,509.724,314.205,1115.34,533.616,110.841,1134.751,620.91,104.544,1050.708,569.826,98.422,1041.121,569.247,62.724,1058.436,536.037,63.512,1255.597,607.109,45.266,1228.076,494.123,49.212,1246.003,912.81,762.484,1212.136,922.217,781.255,1189.872,912.873,691.079,1218.364,913.617,699.62,1191.807,877.946,550.914,1183.535,766.95,516.417,1180.98,893.383,397.726,1148.971,911.413,412.258,1117.378,906.28,411.977,1133.494,897.45,322.71,1117.036,858.792,103.244,1128.11,772.445,111.015,1050.537,820.747,94.949,1042.71,820.922,65.637,1058.129,852.279,61.529,1263.818,779.908,47.756,1233.177,888.644,48.883,1330.071,559.704,57.64,1340.417,826.339,54.94,
1213.945,549.542,1099.229,1208.146,868.292,1108.116,1205.091,531.118,958.478,1209.876,897.682,955.304,1103.354,668.177,1119.73,1092.264,697.804,1125.051,1083.184,717.783,1046.131,1082.022,691.691,1034.713,1226.223,505.096,746.776,1287.524,529.438,750.853,1256.417,528.06,664.56,1234.537,515.087,677.782,1184.353,543.394,517.888,1185.656,650.429,510.328,1131.612,504.672,382.309,1169.135,504.081,393.026,1194.975,522.123,389.478,1145.868,509.717,314.208,1115.34,533.634,110.855,1134.755,620.908,104.547,1050.718,569.804,98.429,1041.107,569.249,62.745,1058.419,536.041,63.519,1255.61,607.105,45.261,1228.092,494.124,49.218,1245.991,912.805,762.495,1212.118,922.206,781.257,1189.855,912.882,691.078,1218.357,913.599,699.616,1191.812,877.918,550.907,1183.548,766.942,516.418,1180.982,893.377,397.718,1148.97,911.429,412.27,1117.357,906.247,411.974,1133.491,897.436,322.715,1117.046,858.797,103.252,1128.135,772.433,111.031,1050.542,820.73,94.946,1042.71,820.92,65.656,1058.123,852.275,61.519,1263.811,779.92,47.772,1233.175,888.648,48.891,1330.066,559.707,57.653,1340.427,826.357,54.938,
