R_ICT X,R_ICT Y,R_ICT Z,L_ICT X,L_ICT Y,L_ICT Z,R_FTC X,R_FTC Y,R_FTC Z,L_FTC X,L_FTC Y,L_FTC Z,PEL_1 X,PEL_1 Y,PEL_1 Z,PEL_2 X,PEL_2 Y,PEL_2 Z,PEL_3 X,PEL_3 Y,PEL_3 Z,PEL_4 X,PEL_4 Y,PEL_4 Z,R_TH1 X,R_TH1 Y,R_TH1 Z,R_TH2 X,R_TH2 Y,R_TH2 Z,R_TH3 X,R_TH3 Y,R_TH3 Z,R_TH4 X,R_TH4 Y,R_TH4 Z,R_FLE X,R_FLE Y,R_FLE Z,R_FME X,R_FME Y,R_FME Z,R_SK1 X,R_SK1 Y,R_SK1 Z,R_SK2 X,R_SK2 Y,R_SK2 Z,R_SK3 X,R_SK3 Y,R_SK3 Z,R_SK4 X,R_SK4 Y,R_SK4 Z,R_FAL X,R_FAL Y,R_FAL Z,R_TAM X,R_TAM Y,R_TAM Z,R_FCC1 X,R_FCC1 Y,R_FCC1 Z,R_FCC2 X,R_FCC2 Y,R_FCC2 Z,R_FCL X,R_FCL Y,R_FCL Z,R_FM1 X,R_FM1 Y,R_FM1 Z,R_FM5 X,R_FM5 Y,R_FM5 Z,L_TH1 X,L_TH1 Y,L_TH1 Z,L_TH2 X,L_TH2 Y,L_TH2 Z,L_TH3 X,L_TH3 Y,L_TH3 Z,L_TH4 X,L_TH4 Y,L_TH4 Z,L_FLE X,L_FLE Y,L_FLE Z,L_FME X,L_FME Y,L_FME Z,L_SK1 X,L_SK1 Y,L_SK1 Z,L_SK2 X,L_SK2 Y,L_SK2 Z,L_SK3 X,L_SK3 Y,L_SK3 Z,L_SK4 X,L_SK4 Y,L_SK4 Z,L_FAL X,L_FAL Y,L_FAL Z,L_TAM X,L_TAM Y,L_TAM Z,L_FCC1 X,L_FCC1 Y,L_FCC1 Z,L_FCC2 X,L_FCC2 Y,L_FCC2 Z,L_FCL X,L_FCL Y,L_FCL Z,L_FM1 X,L_FM1 Y,L_FM1 Z,L_FM5 X,L_FM5 Y,L_FM5 Z,R_BP X,R_BP Y,R_BP Z,L_BP X,L_BP Y,L_BP Z,Unnamed: 132
1234.826,566.844,1124.752,1220.977,869.04,1125.186,1222.58,540.454,976.574,1212.041,889.84,972.98,1129.953,692.314,1152.141,1122.569,723.234,1155.105,1108.187,735.56,1075.342,1103.357,709.088,1067.068,1207.66,510.917,811.772,1272.588,518.763,806.187,1232.637,502.322,725.72,1210.047,499.297,743.227,1205.264,525.961,539.111,1190.551,626.235,518.046,1134.917,490.76,370.161,1171.079,487.186,383.921,1198.163,504.83,383.975,1155.493,498.309,303.524,1147.427,519.921,111.794,1162.257,604.829,131.605,1084.938,564.374,100.783,1076.958,574.224,53.546,1088.527,532.426,60.452,1287.962,597.651,52.37,1260.945,490.293,48.913,1249.82,910.547,738.835,1218.89,920.583,762.136,1186.223,913.424,676.06,1214.968,913.712,679.965,1181.674,894.972,538.005,1184.126,794.643,519.241,1196.304,902.43,392.864,1170.278,927.863,409.434,1138.302,931.148,410.219,1151.572,924.637,319.755,1139.703,909.992,114.068,1159.329,824.684,122.728,1079.05,869.69,99.679,1069.215,873.268,57.671,1087.897,905.603,59.007,1285.792,828.567,56.372,1258.128,936.928,44.019,1382.344,535.928,51.794,1377.807,877.616,53.21,
1234.765,566.855,1124.76,1220.917,869.02,1125.189,1222.555,540.457,976.58,1212.009,889.832,972.962,1129.878,692.301,1152.131,1122.502,723.219,1155.09,1108.109,735.529,1075.327,1103.343,709.085,1067.064,1207.631,510.922,811.74,1272.566,518.765,806.177,1232.617,502.317,725.712,1210.026,499.293,743.215,1205.267,525.954,539.118,1190.54,626.218,518.056,1134.916,490.753,370.16,1171.074,487.19,383.922,1198.16,504.85,383.976,1155.498,498.333,303.527,1147.429,519.92,111.808,1162.254,604.834,131.611,1084.92,564.328,100.812,1076.962,574.235,53.53,1088.526,532.401,60.45,1287.971,597.67,52.371,1260.943,490.294,48.921,1249.784,910.515,738.84,1218.874,920.575,762.134,1186.208,913.406,676.056,1214.972,913.744,679.996,1181.677,894.967,538.013,1184.117,794.617,519.261,1196.307,902.428,392.838,1170.281,927.851,409.421,1138.302,931.148,410.22,1151.568,924.643,319.754,1139.698,909.978,114.07,1159.315,824.675,122.724,1079.045,869.716,99.682,1069.245,873.255,57.616,1087.879,905.587,59.007,1285.804,828.564,56.39,1258.119,936.917,44.023,1382.341,535.938,51.804,1377.794,877.621,53.212,
1234.714,566.845,1124.76,1220.843,868.997,1125.181,1222.528,540.437,976.584,1211.949,889.82,972.973,1129.808,692.295,1152.124,1122.409,723.218,1155.088,1108.047,735.517,1075.332,1103.258,709.051,1067.06,1207.626,510.914,811.773,1272.544,518.744,806.177,1232.596,502.32,725.715,1210.02,499.284,743.215,1205.264,525.963,539.119,1190.543,626.218,518.045,1134.912,490.754,370.157,1171.074,487.219,383.938,1198.165,504.822,383.971,1155.488,498.315,303.533,1147.418,519.917,111.819,1162.272,604.837,131.602,1084.93,564.458,100.764,1076.981,574.223,53.52,1088.533,532.398,60.429,1287.962,597.668,52.37,1260.932,490.297,48.916,1249.785,910.536,738.838,1218.852,920.566,762.142,1186.198,913.399,676.055,1214.957,913.703,679.994,1181.679,894.945,538.011,1184.132,794.615,519.259,1196.313,902.419,392.849,1170.283,927.848,409.423,1138.308,931.155,410.227,1151.567,924.626,319.736,1139.693,909.988,114.066,1159.324,824.688,122.722,1079.04,869.695,99.676,1069.235,873.27,57.64,1087.88,905.594,58.994,1285.808,828.578,56.387,1258.123,936.921,44.025,1382.33,535.949,51.799,1377.797,877.625,53.216,
1234.666,566.818,1124.765,1220.776,869.008,1125.195,1222.486,540.433,976.572,1211.901,889.81,972.97,1129.755,692.268,1152.107,1122.382,723.186,1155.082,1107.987,735.512,1075.312,1103.217,709.033,1067.052,1207.596,510.926,811.753,1272.517,518.761,806.19,1232.584,502.321,725.712,1210.002,499.29,743.222,1205.28,525.964,539.126,1190.534,626.232,518.036,1134.904,490.763,370.149,1171.069,487.203,383.902,1198.171,504.837,383.97,1155.479,498.325,303.536,1147.427,519.925,111.802,1162.268,604.849,131.601,1084.934,564.366,100.793,1076.949,574.234,53.537,1088.52,532.42,60.443,1287.963,597.679,52.37,1260.938,490.295,48.923,1249.759,910.51,738.853,1218.848,920.576,762.147,1186.185,913.39,676.054,1214.944,913.699,679.986,1181.688,894.943,537.992,1184.147,794.612,519.247,1196.299,902.41,392.83,1170.296,927.846,409.416,1138.304,931.121,410.209,1151.563,924.622,319.738,1139.706,909.988,114.06,1159.31,824.679,122.716,1079.03,869.696,99.672,1069.238,873.246,57.627,1087.878,905.611,58.983,1285.79,828.582,56.383,1258.119,936.918,44.019,1382.334,535.951,51.799,1377.792,877.622,53.221,
1234.604,566.804,1124.756,1220.714,868.995,1125.195,1222.444,540.422,976.574,1211.855,889.79,972.995,1129.717,692.261,1152.097,1122.321,723.179,1155.065,1107.913,735.504,1075.315,1103.186,709.004,1067.054,1207.576,510.92,811.772,1272.493,518.75,806.194,1232.583,502.33,725.724,1209.971,499.303,743.209,1205.25,525.977,539.121,1190.53,626.229,518.05,1134.913,490.75,370.15,1171.063,487.196,383.918,1198.163,504.836,383.97,1155.47,498.334,303.528,1147.425,519.931,111.797,1162.256,604.852,131.604,1084.944,564.364,100.784,1076.938,574.222,53.547,1088.521,532.421,60.451,1287.963,597.702,52.374,1260.939,490.3,48.912,1249.751,910.509,738.859,1218.815,920.553,762.156,1186.172,913.384,676.056,1214.924,913.703,679.993,1181.679,894.938,537.999,1184.141,794.599,519.244,1196.315,902.396,392.844,1170.29,927.837,409.412,1138.303,931.105,410.212,1151.569,924.617,319.74,1139.688,909.98,114.06,1159.323,824.68,122.701,1079.029,869.709,99.682,1069.224,873.256,57.631,1087.888,905.631,59.016,1285.803,828.574,56.4,1258.126,936.922,44.032,1382.334,535.931,51.805,1377.796,877.621,53.23,
1234.548,566.793,1124.774,1220.646,868.994,1125.207,1222.4,540.412,976.576,1211.785,889.778,973.003,1129.642,692.248,1152.087,1122.257,723.15,1155.049,1107.872,735.49,1075.302,1103.116,709.003,1067.004,1207.547,510.925,811.793,1272.477,518.742,806.204,1232.552,502.312,725.726,1209.945,499.308,743.212,1205.26,525.964,539.132,1190.514,626.228,518.042,1134.899,490.758,370.147,1171.054,487.212,383.901,1198.143,504.854,383.986,1155.478,498.329,303.507,1147.423,519.934,111.793,1162.24,604.854,131.593,1084.933,564.356,100.787,1076.956,574.228,53.524,1088.51,532.418,60.449,1287.96,597.677,52.362,1260.931,490.305,48.925,1249.724,910.502,738.872,1218.793,920.553,762.153,1186.177,913.378,676.068,1214.92,913.683,679.992,1181.675,894.933,538.007,1184.165,794.597,519.246,1196.312,902.402,392.827,1170.287,927.83,409.418,1138.309,931.119,410.22,1151.575,924.618,319.734,1139.691,909.992,114.061,1159.313,824.689,122.722,1079.028,869.711,99.678,1069.228,873.257,57.618,1087.881,905.614,59.013,1285.798,828.571,56.395,1258.118,936.908,44.022,1382.336,535.934,51.803,1377.794,877.608,53.233,
1234.492,566.784,1124.765,1220.565,868.966,1125.211,1222.375,540.405,976.577,1211.727,889.777,972.993,1129.596,692.217,1152.086,1122.213,723.145,1155.042,1107.789,735.474,1075.285,1103.042,708.987,1067.011,1207.525,510.923,811.768,1272.432,518.734,806.21,1232.531,502.33,725.735,1209.939,499.286,743.215,1205.233,525.969,539.12,1190.517,626.233,518.047,1134.893,490.763,370.137,1171.053,487.217,383.922,1198.129,504.846,383.977,1155.461,498.332,303.509,1147.425,519.925,111.798,1162.246,604.846,131.599,1084.928,564.363,100.769,1076.926,574.228,53.521,1088.524,532.419,60.444,1287.968,597.673,52.377,1260.942,490.301,48.931,1249.696,910.481,738.878,1218.772,920.543,762.169,1186.149,913.345,676.067,1214.902,913.671,679.994,1181.678,894.929,537.991,1184.145,794.579,519.246,1196.316,902.396,392.819,1170.291,927.818,409.418,1138.314,931.104,410.201,1151.572,924.608,319.719,1139.691,909.992,114.063,1159.297,824.664,122.701,1079.016,869.691,99.659,1069.234,873.276,57.627,1087.881,905.626,59.0,1285.797,828.566,56.401,1258.118,936.918,44.029,1382.328,535.93,51.812,1377.79,877.6,53.246,
1234.425,566.765,1124.775,1220.5,868.983,1125.222,1222.321,540.409,976.571,1211.681,889.774,973.016,1129.531,692.2,1152.072,1122.153,723.118,1155.026,1107.728,735.439,1075.279,1103.025,708.968,1066.994,1207.479,510.914,811.772,1272.42,518.746,806.204,1232.511,502.328,725.722,1209.882,499.311,743.223,1205.218,525.961,539.111,1190.5,626.234,518.05,1134.869,490.776,370.153,1171.045,487.224,383.901,1198.141,504.844,383.973,1155.462,498.329,303.502,1147.416,519.931,111.782,1162.252,604.86,131.59,1084.919,564.363,100.771,1076.935,574.241,53.516,1088.536,532.416,60.415,1287.969,597.68,52.38,1260.941,490.301,48.91,1249.679,910.487,738.891,1218.751,920.542,762.161,1186.137,913.356,676.049,1214.896,913.664,679.994,1181.682,894.92,537.987,1184.158,794.567,519.244,1196.32,902.386,392.807,1170.287,927.821,409.401,1138.308,931.132,410.201,1151.574,924.597,319.733,1139.692,909.977,114.053,1159.288,824.672,122.709,1079.038,869.723,99.675,1069.228,873.271,57.627,1087.872,905.608,58.987,1285.785,828.57,56.396,1258.126,936.923,44.029,1382.341,535.938,51.817,1377.79,877.604,53.244,
1234.36,566.751,1124.776,1220.427,868.961,1125.228,1222.281,540.392,976.578,1211.612,889.736,973.008,1129.438,692.176,1152.066,1122.066,723.101,1155.045,1107.669,735.437,1075.252,1102.927,708.951,1066.983,1207.447,510.897,811.753,1272.385,518.748,806.199,1232.506,502.325,725.722,1209.878,499.314,743.225,1205.215,525.97,539.119,1190.489,626.244,518.053,1134.86,490.774,370.154,1171.033,487.214,383.915,1198.111,504.855,383.962,1155.445,498.332,303.512,1147.411,519.928,111.79,1162.251,604.857,131.589,1084.931,564.359,100.775,1076.946,574.206,53.522,1088.508,532.413,60.433,1287.953,597.691,52.369,1260.929,490.295,48.923,1249.648,910.475,738.892,1218.711,920.534,762.173,1186.129,913.36,676.058,1214.871,913.664,680.0,1181.675,894.912,538.004,1184.162,794.565,519.245,1196.325,902.378,392.832,1170.297,927.805,409.406,1138.308,931.087,410.21,1151.581,924.591,319.724,1139.677,909.989,114.057,1159.296,824.673,122.703,1079.018,869.694,99.638,1069.22,873.271,57.613,1087.875,905.626,58.98,1285.784,828.572,56.399,1258.11,936.915,44.025,1382.328,535.937,51.819,1377.783,877.608,53.252,
1234.297,566.751,1124.776,1220.349,868.944,1125.222,1222.244,540.382,976.587,1211.541,889.724,973.011,1129.404,692.156,1152.065,1122.004,723.088,1155.004,1107.616,735.446,1075.259,1102.864,708.924,1066.982,1207.406,510.921,811.774,1272.367,518.729,806.208,1232.46,502.309,725.719,1209.848,499.276,743.202,1205.195,525.973,539.116,1190.473,626.245,518.045,1134.877,490.76,370.136,1171.033,487.205,383.908,1198.094,504.852,383.971,1155.435,498.344,303.514,1147.416,519.912,111.782,1162.225,604.859,131.584,1084.922,564.387,100.763,1076.96,574.215,53.51,1088.513,532.412,60.416,1287.972,597.686,52.379,1260.936,490.296,48.921,1249.621,910.453,738.905,1218.686,920.518,762.174,1186.107,913.336,676.069,1214.852,913.663,680.013,1181.681,894.895,537.991,1184.182,794.548,519.233,1196.314,902.365,392.826,1170.303,927.804,409.404,1138.317,931.091,410.204,1151.567,924.582,319.716,1139.678,909.984,114.057,1159.308,824.667,122.701,1079.014,869.721,99.666,1069.199,873.247,57.596,1087.852,905.609,58.972,1285.785,828.57,56.385,1258.117,936.916,44.03,1382.325,535.944,51.823,1377.784,877.624,53.253,
1234.241,566.729,1124.779,1220.27,868.947,1125.231,1222.191,540.377,976.569,1211.477,889.716,973.026,1129.274,692.131,1152.079,1121.936,723.059,1155.01,1107.551,735.428,1075.27,1102.787,708.921,1066.953,1207.391,510.889,811.763,1272.315,518.731,806.226,1232.431,502.295,725.714,1209.818,499.274,743.201,1205.186,525.967,539.121,1190.467,626.257,518.051,1134.842,490.756,370.145,1171.019,487.191,383.927,1198.088,504.843,383.98,1155.437,498.341,303.512,1147.402,519.933,111.775,1162.227,604.865,131.586,1084.909,564.382,100.757,1076.935,574.232,53.509,1088.514,532.406,60.419,1287.965,597.677,52.381,1260.937,490.3,48.925,1249.605,910.457,738.914,1218.655,920.518,762.172,1186.079,913.32,676.07,1214.83,913.623,680.029,1181.699,894.899,537.979,1184.198,794.551,519.236,1196.324,902.356,392.807,1170.306,927.788,409.393,1138.319,931.086,410.203,1151.572,924.568,319.713,1139.678,909.99,114.047,1159.306,824.679,122.7,1079.017,869.723,99.661,1069.221,873.266,57.602,1087.859,905.637,58.989,1285.779,828.571,56.393,1258.113,936.923,44.031,1382.331,535.939,51.827,1377.777,877.603,53.257,
1234.18,566.707,1124.797,1220.191,868.908,1125.226,1222.16,540.352,976.572,1211.409,889.71,973.023,1129.218,692.101,1152.068,1121.857,723.044,1155.015,1107.518,735.433,1075.26,1102.716,708.889,1066.971,1207.353,510.89,811.772,1272.293,518.738,806.215,1232.413,502.319,725.721,1209.773,499.307,743.217,1205.183,525.966,539.117,1190.442,626.248,518.058,1134.828,490.764,370.142,1171.009,487.211,383.918,1198.089,504.849,383.98,1155.418,498.332,303.512,1147.409,519.924,111.771,1162.216,604.86,131.581,1084.925,564.401,100.744,1076.958,574.234,53.508,1088.5,532.425,60.416,1287.953,597.685,52.387,1260.928,490.306,48.922,1249.555,910.438,738.915,1218.616,920.507,762.179,1186.051,913.327,676.074,1214.824,913.644,680.014,1181.692,894.881,537.984,1184.222,794.547,519.242,1196.325,902.347,392.83,1170.314,927.779,409.384,1138.334,931.068,410.213,1151.578,924.574,319.711,1139.681,909.984,114.041,1159.296,824.674,122.688,1079.015,869.726,99.651,1069.229,873.265,57.6,1087.867,905.628,58.978,1285.783,828.564,56.396,1258.115,936.919,44.033,1382.323,535.935,51.831,1377.774,877.602,53.251,
1234.122,566.708,1124.786,1220.113,868.902,1125.233,1222.104,540.345,976.584,1211.349,889.684,973.024,1129.138,692.1,1152.07,1121.763,723.013,1155.022,1108.308,735.556,1075.176,1103.982,708.912,1067.264,1207.3,510.885,811.775,1272.261,518.734,806.235,1232.373,502.306,725.727,1209.774,499.285,743.211,1205.168,525.96,539.124,1190.424,626.231,518.057,1134.834,490.77,370.145,1170.995,487.21,383.91,1198.063,504.846,383.957,1155.396,498.338,303.51,1147.424,519.916,111.776,1162.219,604.863,131.581,1084.911,564.339,100.762,1076.938,574.222,53.506,1088.503,532.405,60.434,1287.961,597.695,52.381,1260.931,490.293,48.928,1249.532,910.439,738.924,1218.575,920.489,762.185,1186.037,913.316,676.054,1214.787,913.621,680.02,1181.692,894.869,537.976,1184.206,794.533,519.232,1196.325,902.349,392.805,1170.313,927.779,409.387,1138.321,931.053,410.194,1151.584,924.563,319.702,1139.683,909.975,114.045,1159.275,824.676,122.699,1079.038,869.717,99.656,1069.226,873.262,57.581,1087.857,905.624,58.97,1285.777,828.568,56.395,1258.109,936.922,44.032,1382.325,535.939,51.824,1377.784,877.623,53.263,
1234.062,566.698,1124.796,1220.031,868.869,1125.236,1222.056,540.334,976.576,1211.275,889.678,973.014,1129.095,692.064,1152.063,1121.706,722.991,1155.016,1108.109,735.487,1075.131,1103.875,708.904,1067.262,1207.253,510.905,811.8,1272.202,518.723,806.226,1232.342,502.299,725.726,1209.734,499.275,743.201,1205.142,525.969,539.13,1190.397,626.244,518.048,1134.801,490.761,370.14,1170.973,487.229,383.93,1198.053,504.851,383.956,1155.414,498.331,303.498,1147.404,519.927,111.771,1162.235,604.843,131.588,1084.908,564.331,100.762,1076.929,574.225,53.5,1088.515,532.426,60.405,1287.955,597.675,52.389,1260.922,490.305,48.917,1249.493,910.426,738.939,1218.538,920.488,762.187,1186.023,913.322,676.059,1214.748,913.6,680.028,1181.69,894.869,537.982,1184.213,794.514,519.224,1196.337,902.326,392.805,1170.308,927.762,409.386,1138.318,931.05,410.194,1151.583,924.56,319.706,1139.682,909.985,114.04,1159.285,824.662,122.681,1079.021,869.688,99.658,1069.226,873.275,57.604,1087.872,905.612,58.977,1285.794,828.575,56.411,1258.115,936.92,44.036,1382.324,535.952,51.837,1377.781,877.601,53.258,
1233.986,566.679,1124.8,1219.939,868.886,1125.245,1222.016,540.32,976.581,1211.212,889.661,973.025,1129.015,692.038,1152.071,1121.614,722.975,1155.029,1107.925,735.458,1075.158,1103.064,708.919,1067.289,1207.224,510.89,811.796,1272.174,518.735,806.225,1232.316,502.325,725.728,1209.674,499.309,743.224,1205.121,525.979,539.134,1190.374,626.229,518.057,1134.803,490.774,370.131,1170.959,487.23,383.918,1198.039,504.848,383.969,1155.395,498.329,303.504,1147.412,519.933,111.783,1162.22,604.857,131.588,1084.931,564.364,100.762,1076.942,574.239,53.492,1088.52,532.405,60.407,1287.95,597.681,52.396,1260.93,490.301,48.921,1249.459,910.422,738.949,1218.501,920.475,762.196,1186.002,913.293,676.065,1214.717,913.581,680.05,1181.665,894.844,537.995,1184.253,794.5,519.206,1196.331,902.313,392.811,1170.305,927.766,409.38,1138.329,931.044,410.185,1151.589,924.546,319.693,1139.68,909.981,114.039,1159.311,824.662,122.692,1079.038,869.721,99.662,1069.234,873.263,57.592,1087.86,905.61,58.971,1285.805,828.577,56.396,1258.122,936.921,44.036,1382.31,535.949,51.838,1377.788,877.618,53.267,
1233.939,566.654,1124.815,1219.842,868.873,1125.245,1221.986,540.314,976.588,1211.158,889.64,973.038,1128.963,692.009,1152.061,1121.527,722.953,1155.021,1107.774,735.417,1075.162,1102.793,708.861,1067.219,1207.198,510.89,811.784,1272.14,518.73,806.235,1232.284,502.315,725.737,1209.626,499.308,743.221,1205.076,525.965,539.141,1190.366,626.23,518.058,1134.776,490.768,370.124,1170.957,487.217,383.91,1198.013,504.857,383.97,1155.371,498.331,303.514,1147.411,519.926,111.77,1162.21,604.849,131.579,1084.919,564.399,100.723,1076.935,574.219,53.496,1088.495,532.407,60.405,1287.95,597.684,52.399,1260.935,490.303,48.924,1249.439,910.416,738.962,1218.448,920.464,762.205,1185.962,913.272,676.063,1214.701,913.588,680.027,1181.681,894.849,537.975,1184.276,794.505,519.162,1196.345,902.32,392.797,1170.307,927.757,409.388,1138.336,931.041,410.182,1151.591,924.54,319.695,1139.682,909.975,114.039,1159.3,824.662,122.69,1079.029,869.723,99.653,1069.237,873.263,57.591,1087.874,905.626,58.984,1285.782,828.574,56.397,1258.119,936.923,44.032,1382.316,535.945,51.848,1377.791,877.601,53.253,
1233.882,566.635,1124.822,1219.754,868.867,1125.255,1221.912,540.296,976.586,1211.074,889.637,973.035,1128.887,692.008,1152.043,1121.445,722.916,1155.027,1107.6,735.369,1075.179,1102.616,708.839,1067.173,1207.143,510.874,811.79,1272.095,518.709,806.246,1232.242,502.296,725.735,1209.605,499.278,743.219,1205.065,525.962,539.152,1190.33,626.243,518.062,1134.754,490.759,370.131,1170.931,487.197,383.918,1198.001,504.857,383.975,1155.351,498.339,303.507,1147.395,519.92,111.777,1162.226,604.86,131.579,1084.887,564.443,100.717,1076.936,574.221,53.482,1088.513,532.415,60.404,1287.956,597.682,52.388,1260.922,490.301,48.922,1249.383,910.417,738.969,1218.409,920.463,762.19,1185.942,913.252,676.064,1214.671,913.571,680.042,1181.665,894.841,537.986,1184.292,794.483,519.138,1196.322,902.313,392.81,1170.305,927.751,409.391,1138.318,931.019,410.191,1151.581,924.537,319.699,1139.677,909.972,114.04,1159.305,824.653,122.692,1079.021,869.695,99.638,1069.213,873.279,57.603,1087.862,905.594,58.968,1285.792,828.563,56.408,1258.11,936.916,44.031,1382.326,535.945,51.86,1377.785,877.608,53.255,
1233.8,566.631,1124.836,1219.678,868.842,1125.253,1221.856,540.295,976.583,1211.015,889.614,973.054,1128.794,691.975,1152.056,1121.39,722.904,1155.026,1107.914,735.416,1075.131,1103.59,708.789,1067.236,1207.127,510.875,811.795,1272.058,518.728,806.238,1232.2,502.289,725.742,1209.567,499.285,743.203,1205.057,525.955,539.139,1190.319,626.237,518.063,1134.729,490.765,370.117,1170.918,487.189,383.901,1197.983,504.857,383.965,1155.325,498.339,303.499,1147.365,519.93,111.766,1162.228,604.857,131.581,1084.896,564.49,100.74,1076.918,574.219,53.498,1088.503,532.403,60.391,1287.946,597.686,52.393,1260.921,490.306,48.926,1249.345,910.402,738.972,1218.366,920.445,762.208,1185.893,913.238,676.072,1214.636,913.555,680.045,1181.662,894.823,537.985,1184.33,794.475,519.12,1196.328,902.303,392.806,1170.305,927.742,409.374,1138.305,930.998,410.183,1151.59,924.526,319.685,1139.68,909.974,114.042,1159.281,824.647,122.689,1079.03,869.714,99.634,1069.23,873.259,57.581,1087.861,905.619,58.965,1285.8,828.557,56.399,1258.114,936.922,44.036,1382.318,535.938,51.85,1377.78,877.604,53.252,
1233.732,566.616,1124.841,1219.592,868.832,1125.252,1221.816,540.265,976.584,1210.927,889.6,973.062,1128.735,691.962,1152.054,1121.309,722.882,1155.007,1107.818,735.386,1075.119,1103.534,708.781,1067.241,1207.07,510.857,811.777,1272.011,518.712,806.245,1232.154,502.289,725.733,1209.523,499.267,743.198,1205.011,525.981,539.142,1190.275,626.234,518.067,1134.717,490.776,370.129,1170.891,487.218,383.907,1197.967,504.852,383.98,1155.318,498.338,303.5,1147.362,519.908,111.783,1162.198,604.853,131.573,1084.895,564.483,100.726,1076.916,574.232,53.5,1088.497,532.402,60.394,1287.938,597.676,52.388,1260.93,490.307,48.927,1249.309,910.397,738.977,1218.303,920.424,762.2,1185.87,913.253,676.053,1214.596,913.558,680.059,1181.638,894.809,537.998,1184.345,794.484,519.082,1196.302,902.288,392.804,1170.295,927.723,409.386,1138.31,930.994,410.191,1151.566,924.518,319.707,1139.673,909.967,114.035,1159.291,824.652,122.678,1079.015,869.698,99.65,1069.224,873.263,57.588,1087.865,905.632,58.981,1285.775,828.567,56.396,1258.11,936.918,44.033,1382.313,535.945,51.846,1377.785,877.613,53.275,
1233.664,566.587,1124.844,1219.498,868.787,1125.258,1221.76,540.263,976.602,1210.845,889.574,973.06,1128.697,691.943,1152.036,1121.221,722.881,1155.001,1107.745,735.379,1075.116,1103.443,708.757,1067.242,1207.018,510.857,811.802,1271.956,518.714,806.243,1232.114,502.272,725.733,1209.486,499.274,743.201,1205.003,525.947,539.154,1190.255,626.23,518.073,1134.685,490.773,370.116,1170.872,487.211,383.898,1197.94,504.856,383.98,1155.297,498.342,303.506,1147.364,519.928,111.76,1162.207,604.854,131.58,1084.89,564.382,100.742,1076.91,574.22,53.49,1088.514,532.411,60.391,1287.943,597.684,52.399,1260.936,490.305,48.927,1249.254,910.39,739.004,1218.259,920.404,762.207,1185.83,913.218,676.066,1214.56,913.522,680.08,1181.612,894.813,538.001,1184.341,794.458,519.038,1196.317,902.288,392.809,1170.284,927.718,409.375,1138.296,930.984,410.18,1151.555,924.508,319.699,1139.67,909.97,114.045,1159.299,824.648,122.67,1079.011,869.709,99.624,1069.228,873.256,57.581,1087.862,905.614,58.967,1285.786,828.55,56.403,1258.109,936.919,44.036,1382.319,535.941,51.869,1377.784,877.607,53.274,
1233.597,566.578,1124.845,1219.407,868.795,1125.27,1221.716,540.238,976.601,1210.763,889.554,973.075,1128.603,691.896,1152.036,1121.151,722.868,1154.979,1107.573,735.318,1075.147,1102.69,708.798,1067.261,1206.976,510.864,811.781,1271.929,518.694,806.254,1232.052,502.259,725.747,1209.441,499.26,743.201,1204.952,525.963,539.137,1190.213,626.216,518.064,1134.671,490.769,370.118,1170.856,487.226,383.896,1197.921,504.86,383.979,1155.275,498.329,303.512,1147.374,519.933,111.762,1162.202,604.858,131.575,1084.886,564.346,100.731,1076.923,574.217,53.477,1088.509,532.415,60.396,1287.943,597.689,52.402,1260.926,490.297,48.938,1249.212,910.375,739.003,1218.196,920.396,762.219,1185.795,913.217,676.072,1214.52,913.494,680.094,1181.602,894.79,537.989,1184.364,794.467,519.028,1196.286,902.279,392.81,1170.266,927.707,409.38,1138.284,930.981,410.174,1151.55,924.5,319.695,1139.672,909.968,114.038,1159.285,824.655,122.675,1079.0,869.71,99.642,1069.213,873.274,57.587,1087.866,905.626,58.975,1285.779,828.561,56.392,1258.111,936.923,44.038,1382.312,535.936,51.863,1377.771,877.606,53.278,
1233.544,566.546,1124.86,1219.33,868.78,1125.269,1221.668,540.217,976.607,1210.693,889.527,973.07,1128.516,691.906,1152.034,1121.07,722.843,1154.992,1107.402,735.274,1075.155,1102.39,708.74,1067.202,1206.924,510.864,811.802,1271.881,518.701,806.254,1231.996,502.239,725.736,1209.397,499.238,743.185,1204.926,525.948,539.141,1190.197,626.228,518.064,1134.64,490.777,370.12,1170.822,487.222,383.904,1197.887,504.855,383.974,1155.275,498.343,303.493,1147.358,519.938,111.776,1162.195,604.863,131.579,1084.9,564.366,100.725,1076.933,574.21,53.46,1088.483,532.407,60.396,1287.942,597.671,52.391,1260.925,490.31,48.943,1249.163,910.376,739.029,1218.153,920.393,762.238,1185.763,913.19,676.078,1214.482,913.491,680.087,1181.574,894.786,537.99,1184.379,794.453,518.989,1196.271,902.269,392.779,1170.249,927.702,409.378,1138.266,930.966,410.178,1151.546,924.492,319.694,1139.662,909.965,114.033,1159.271,824.642,122.683,1079.014,869.72,99.651,1069.215,873.254,57.581,1087.861,905.6,58.962,1285.759,828.561,56.394,1258.114,936.912,44.038,1382.314,535.935,51.865,1377.773,877.611,53.276,
