R_ICT X,R_ICT Y,R_ICT Z,L_ICT X,L_ICT Y,L_ICT Z,R_FTC X,R_FTC Y,R_FTC Z,L_FTC X,L_FTC Y,L_FTC Z,PEL_1 X,PEL_1 Y,PEL_1 Z,PEL_2 X,PEL_2 Y,PEL_2 Z,PEL_3 X,PEL_3 Y,PEL_3 Z,PEL_4 X,PEL_4 Y,PEL_4 Z,R_TH1 X,R_TH1 Y,R_TH1 Z,R_TH2 X,R_TH2 Y,R_TH2 Z,R_TH3 X,R_TH3 Y,R_TH3 Z,R_TH4 X,R_TH4 Y,R_TH4 Z,R_FLE X,R_FLE Y,R_FLE Z,R_FME X,R_FME Y,R_FME Z,R_SK1 X,R_SK1 Y,R_SK1 Z,R_SK2 X,R_SK2 Y,R_SK2 Z,R_SK3 X,R_SK3 Y,R_SK3 Z,R_SK4 X,R_SK4 Y,R_SK4 Z,R_FAL X,R_FAL Y,R_FAL Z,R_TAM X,R_TAM Y,R_TAM Z,R_FCC1 X,R_FCC1 Y,R_FCC1 Z,R_FCC2 X,R_FCC2 Y,R_FCC2 Z,R_FCL X,R_FCL Y,R_FCL Z,R_FM1 X,R_FM1 Y,R_FM1 Z,R_FM5 X,R_FM5 Y,R_FM5 Z,L_TH1 X,L_TH1 Y,L_TH1 Z,L_TH2 X,L_TH2 Y,L_TH2 Z,L_TH3 X,L_TH3 Y,L_TH3 Z,L_TH4 X,L_TH4 Y,L_TH4 Z,L_FLE X,L_FLE Y,L_FLE Z,L_FME X,L_FME Y,L_FME Z,L_SK1 X,L_SK1 Y,L_SK1 Z,L_SK2 X,L_SK2 Y,L_SK2 Z,L_SK3 X,L_SK3 Y,L_SK3 Z,L_SK4 X,L_SK4 Y,L_SK4 Z,L_FAL X,L_FAL Y,L_FAL Z,L_TAM X,L_TAM Y,L_TAM Z,L_FCC1 X,L_FCC1 Y,L_FCC1 Z,L_FCC2 X,L_FCC2 Y,L_FCC2 Z,L_FCL X,L_FCL Y,L_FCL Z,L_FM1 X,L_FM1 Y,L_FM1 Z,L_FM5 X,L_FM5 Y,L_FM5 Z,R_BP X,R_BP Y,R_BP Z,L_BP X,L_BP Y,L_BP Z,Unnamed: 132
1091.978,534.29,1130.404,1079.169,837.466,1128.782,1087.783,507.039,978.001,1079.696,862.913,960.793,990.536,654.746,1146.606,982.945,685.761,1149.36,963.886,698.101,1071.672,959.795,670.114,1061.815,1068.322,475.699,810.627,1133.538,484.401,808.13,1097.545,466.652,725.989,1073.965,463.958,741.995,1064.298,487.019,540.366,1048.566,590.526,526.807,993.693,448.384,374.554,1030.132,444.646,388.608,1057.657,461.624,387.964,1014.178,453.881,308.007,1005.343,471.706,110.312,1021.144,557.337,125.285,940.792,513.837,102.711,932.567,522.734,54.946,945.79,482.044,62.109,1144.061,546.92,62.942,1120.501,444.689,49.969,1140.836,863.668,836.316,1111.196,882.972,855.547,1090.796,883.836,765.296,1117.995,874.71,772.931,1033.991,855.782,539.859,1030.519,752.088,518.475,1050.577,861.628,394.842,1023.519,887.38,411.599,991.224,887.742,410.429,1006.036,881.16,321.27,1003.095,862.495,109.509,1017.841,777.378,122.56,941.179,819.247,99.607,931.54,821.647,57.288,949.31,855.002,59.025,1151.855,784.934,54.46,1118.8,891.616,47.461,1239.574,493.53,52.205,1239.737,839.273,54.91,
1091.985,534.295,1130.41,1079.171,837.465,1128.776,1087.78,507.041,978.003,1079.705,862.912,960.779,990.522,654.755,1146.595,982.937,685.75,1149.344,963.892,698.122,1071.662,959.774,670.104,1061.814,1068.321,475.709,810.599,1133.545,484.408,808.115,1097.552,466.664,725.998,1073.977,463.969,742.008,1064.3,487.017,540.353,1048.576,590.522,526.808,993.687,448.373,374.568,1030.128,444.663,388.609,1057.674,461.617,387.961,1014.183,453.894,308.015,1005.348,471.707,110.322,1021.136,557.331,125.292,940.796,513.84,102.697,932.558,522.728,54.938,945.761,482.033,62.106,1144.06,546.915,62.938,1120.507,444.691,49.96,1140.844,863.67,836.316,1111.208,882.993,855.55,1090.799,883.825,765.288,1117.994,874.71,772.929,1033.99,855.785,539.861,1030.506,752.098,518.479,1050.572,861.616,394.823,1023.528,887.377,411.58,991.232,887.728,410.428,1006.051,881.175,321.261,1003.095,862.49,109.512,1017.851,777.376,122.578,941.185,819.251,99.619,931.55,821.672,57.295,949.301,855.0,59.026,1151.851,784.922,54.459,1118.797,891.61,47.459,1239.585,493.527,52.219,1239.74,839.266,54.919,
1091.983,534.308,1130.408,1079.165,837.478,1128.776,1087.775,507.041,978.009,1079.717,862.901,960.786,990.5,654.74,1146.591,982.931,685.757,1149.338,963.895,698.114,1071.654,959.851,670.124,1061.791,1068.331,475.705,810.608,1133.545,484.427,808.105,1097.551,466.675,726.001,1073.978,463.958,741.972,1064.314,487.017,540.355,1048.562,590.525,526.807,993.682,448.395,374.559,1030.143,444.65,388.6,1057.674,461.616,387.979,1014.18,453.88,308.006,1005.348,471.716,110.305,1021.14,557.334,125.294,940.802,513.85,102.711,932.537,522.724,54.924,945.769,482.03,62.107,1144.066,546.894,62.919,1120.517,444.692,49.967,1140.843,863.666,836.309,1111.211,882.984,855.539,1090.805,883.837,765.293,1117.995,874.709,772.934,1033.98,855.782,539.849,1030.492,752.098,518.484,1050.581,861.613,394.833,1023.53,887.364,411.591,991.226,887.723,410.425,1006.039,881.169,321.266,1003.113,862.494,109.506,1017.865,777.374,122.571,941.195,819.271,99.61,931.542,821.653,57.288,949.306,855.001,59.019,1151.877,784.925,54.463,1118.797,891.612,47.464,1239.572,493.524,52.206,1239.733,839.259,54.913,
1091.991,534.292,1130.413,1079.174,837.483,1128.78,1087.772,507.041,977.994,1079.711,862.922,960.783,990.49,654.754,1146.58,982.949,685.756,1149.334,963.896,698.125,1071.658,959.841,670.125,1061.769,1068.333,475.712,810.626,1133.565,484.419,808.115,1097.543,466.669,725.985,1073.975,463.957,741.986,1064.293,487.025,540.356,1048.564,590.528,526.802,993.689,448.376,374.563,1030.12,444.668,388.626,1057.663,461.632,387.96,1014.177,453.885,308.004,1005.35,471.702,110.314,1021.145,557.328,125.288,940.805,513.819,102.707,932.531,522.729,54.928,945.759,482.031,62.124,1144.078,546.892,62.924,1120.499,444.727,49.954,1140.842,863.677,836.288,1111.208,882.979,855.545,1090.812,883.828,765.288,1117.998,874.727,772.916,1033.993,855.791,539.865,1030.532,752.102,518.478,1050.579,861.607,394.829,1023.532,887.376,411.596,991.224,887.724,410.425,1006.039,881.162,321.257,1003.097,862.492,109.512,1017.881,777.379,122.578,941.188,819.253,99.612,931.53,821.633,57.277,949.303,854.996,59.019,1151.868,784.935,54.459,1118.789,891.612,47.468,1239.573,493.526,52.203,1239.735,839.256,54.917,
1091.988,534.306,1130.398,1079.17,837.484,1128.763,1087.779,507.053,977.997,1079.713,862.931,960.777,990.521,654.756,1146.574,982.93,685.759,1149.322,963.879,698.132,1071.659,959.846,670.127,1061.819,1068.352,475.693,810.599,1133.567,484.415,808.112,1097.542,466.683,725.973,1073.977,463.955,741.979,1064.315,487.03,540.346,1048.568,590.527,526.808,993.683,448.398,374.549,1030.108,444.692,388.619,1057.667,461.625,387.971,1014.167,453.885,308.01,1005.35,471.704,110.318,1021.13,557.329,125.284,940.795,513.838,102.707,932.544,522.706,54.918,945.763,482.028,62.115,1144.06,546.899,62.913,1120.513,444.686,49.965,1140.848,863.674,836.305,1111.217,882.987,855.535,1090.811,883.842,765.282,1117.962,874.684,772.914,1033.997,855.788,539.857,1030.505,752.109,518.478,1050.568,861.617,394.831,1023.545,887.36,411.598,991.234,887.726,410.411,1006.039,881.175,321.261,1003.077,862.5,109.514,1017.834,777.376,122.562,941.187,819.248,99.61,931.534,821.662,57.278,949.305,855.003,59.02,1151.845,784.925,54.465,1118.793,891.616,47.457,1239.578,493.524,52.211,1239.73,839.267,54.908,
1091.984,534.308,1130.387,1079.172,837.499,1128.76,1087.795,507.04,977.995,1079.716,862.924,960.773,990.525,654.754,1146.593,982.93,685.76,1149.33,963.922,698.143,1071.66,959.796,670.105,1061.791,1068.347,475.698,810.602,1133.576,484.435,808.114,1097.544,466.69,726.002,1073.965,464.01,741.973,1064.301,487.029,540.344,1048.554,590.527,526.807,993.68,448.385,374.57,1030.133,444.648,388.621,1057.658,461.642,387.962,1014.179,453.889,308.008,1005.356,471.703,110.31,1021.135,557.327,125.287,940.805,513.845,102.707,932.535,522.72,54.905,945.754,482.037,62.113,1144.063,546.917,62.926,1120.515,444.693,49.978,1140.852,863.68,836.285,1111.214,882.987,855.528,1090.818,883.836,765.273,1118.002,874.708,772.904,1033.996,855.786,539.853,1030.518,752.103,518.462,1050.559,861.614,394.84,1023.542,887.369,411.603,991.222,887.719,410.413,1006.044,881.179,321.25,1003.084,862.488,109.511,1017.833,777.36,122.574,941.18,819.263,99.608,931.504,821.62,57.262,949.299,855.0,59.018,1151.862,784.929,54.458,1118.799,891.621,47.464,1239.581,493.534,52.219,1239.745,839.266,54.923,
1091.999,534.303,1130.385,1079.17,837.501,1128.762,1087.778,507.054,977.994,1079.721,862.929,960.769,990.527,654.768,1146.568,982.925,685.768,1149.323,963.909,698.116,1071.654,959.814,670.129,1061.775,1068.364,475.699,810.602,1133.572,484.438,808.091,1097.542,466.682,725.976,1073.984,463.958,741.978,1064.303,487.041,540.344,1048.547,590.525,526.801,993.677,448.381,374.562,1030.132,444.658,388.615,1057.663,461.637,387.967,1014.176,453.886,307.997,1005.334,471.709,110.32,1021.142,557.329,125.284,940.789,513.844,102.692,932.544,522.716,54.919,945.785,482.037,62.095,1144.05,546.903,62.924,1120.503,444.69,49.967,1140.855,863.683,836.296,1111.221,882.989,855.531,1090.808,883.834,765.27,1117.998,874.715,772.899,1033.996,855.794,539.852,1030.491,752.113,518.483,1050.571,861.629,394.833,1023.529,887.381,411.582,991.24,887.748,410.414,1006.038,881.173,321.249,1003.083,862.492,109.502,1017.853,777.378,122.559,941.177,819.233,99.6,931.531,821.646,57.264,949.304,855.003,59.023,1151.86,784.92,54.462,1118.795,891.613,47.462,1239.581,493.52,52.206,1239.736,839.267,54.929,
1091.998,534.331,1130.392,1079.17,837.521,1128.758,1087.805,507.057,977.998,1079.726,862.947,960.768,990.493,654.754,1146.553,982.936,685.769,1149.312,963.906,698.135,1071.652,959.869,670.14,1061.815,1068.374,475.705,810.627,1133.567,484.451,808.102,1097.548,466.674,725.979,1074.009,463.973,741.983,1064.303,487.014,540.366,1048.554,590.53,526.797,993.673,448.373,374.564,1030.134,444.681,388.633,1057.667,461.629,387.962,1014.171,453.881,307.996,1005.346,471.712,110.318,1021.147,557.329,125.287,940.801,513.844,102.698,932.529,522.711,54.916,945.768,482.031,62.1,1144.046,546.902,62.937,1120.504,444.698,49.963,1140.859,863.685,836.283,1111.222,882.992,855.529,1090.826,883.861,765.266,1118.002,874.707,772.912,1033.994,855.796,539.845,1030.519,752.108,518.477,1050.565,861.629,394.823,1023.533,887.374,411.592,991.228,887.728,410.409,1006.046,881.173,321.248,1003.092,862.492,109.511,1017.836,777.372,122.578,941.171,819.251,99.615,931.523,821.637,57.275,949.301,855.004,59.014,1151.871,784.926,54.468,1118.788,891.605,47.458,1239.585,493.521,52.22,1239.729,839.259,54.926,
1092.001,534.312,1130.39,1079.171,837.515,1128.756,1087.789,507.061,977.997,1079.721,862.946,960.764,990.518,654.779,1146.571,982.961,685.771,1149.318,963.902,698.146,1071.647,959.854,670.153,1061.788,1068.348,475.707,810.598,1133.584,484.415,808.116,1097.549,466.698,725.971,1073.993,464.002,741.974,1064.289,487.02,540.356,1048.546,590.536,526.802,993.677,448.386,374.56,1030.116,444.672,388.624,1057.67,461.629,387.985,1014.169,453.883,308.011,1005.346,471.706,110.317,1021.141,557.323,125.288,940.797,513.837,102.698,932.54,522.705,54.919,945.729,482.015,62.104,1144.047,546.904,62.928,1120.502,444.691,49.963,1140.854,863.686,836.279,1111.224,883.002,855.523,1090.817,883.844,765.27,1118.002,874.706,772.909,1033.995,855.799,539.844,1030.493,752.107,518.47,1050.568,861.615,394.813,1023.535,887.385,411.591,991.245,887.762,410.405,1006.034,881.183,321.244,1003.078,862.498,109.51,1017.846,777.367,122.57,941.173,819.256,99.597,931.519,821.642,57.274,949.287,854.993,59.01,1151.837,784.919,54.472,1118.79,891.61,47.463,1239.565,493.524,52.213,1239.739,839.27,54.929,
1091.998,534.333,1130.379,1079.164,837.522,1128.752,1087.803,507.058,977.985,1079.73,862.949,960.762,990.566,654.772,1146.56,982.948,685.781,1149.34,963.908,698.148,1071.645,959.835,670.127,1061.8,1068.368,475.729,810.596,1133.578,484.441,808.112,1097.571,466.669,725.978,1073.99,464.003,741.986,1064.304,487.022,540.366,1048.533,590.538,526.793,993.677,448.38,374.566,1030.135,444.654,388.626,1057.659,461.628,387.975,1014.186,453.873,307.988,1005.346,471.707,110.306,1021.139,557.33,125.282,940.796,513.844,102.704,932.553,522.711,54.916,945.734,482.021,62.11,1144.054,546.876,62.919,1120.493,444.686,49.964,1140.87,863.714,836.288,1111.232,883.004,855.522,1090.817,883.841,765.26,1118.005,874.721,772.909,1033.994,855.798,539.853,1030.504,752.115,518.479,1050.569,861.634,394.829,1023.521,887.398,411.582,991.221,887.733,410.405,1006.041,881.183,321.251,1003.083,862.5,109.51,1017.842,777.382,122.557,941.18,819.256,99.609,931.517,821.633,57.256,949.305,855.024,59.02,1151.866,784.93,54.465,1118.785,891.613,47.467,1239.581,493.51,52.227,1239.732,839.262,54.92,
1092.004,534.351,1130.373,1079.176,837.53,1128.748,1087.803,507.076,978.001,1079.729,862.961,960.756,990.527,654.782,1146.566,982.932,685.768,1149.303,963.916,698.153,1071.642,959.861,670.148,1061.795,1068.366,475.719,810.595,1133.585,484.445,808.091,1097.564,466.693,725.982,1073.997,463.993,741.985,1064.3,487.01,540.35,1048.529,590.528,526.787,993.666,448.383,374.547,1030.123,444.64,388.612,1057.645,461.64,387.972,1014.188,453.881,308.006,1005.355,471.698,110.302,1021.135,557.321,125.284,940.805,513.831,102.7,932.54,522.706,54.913,945.786,482.027,62.09,1144.056,546.905,62.929,1120.51,444.69,49.965,1140.862,863.708,836.279,1111.226,883.001,855.511,1090.821,883.856,765.264,1118.024,874.729,772.903,1033.988,855.802,539.851,1030.496,752.116,518.479,1050.569,861.63,394.821,1023.534,887.377,411.585,991.225,887.738,410.396,1006.048,881.186,321.247,1003.076,862.497,109.504,1017.831,777.386,122.555,941.174,819.231,99.596,931.527,821.636,57.262,949.303,854.991,58.998,1151.863,784.936,54.462,1118.781,891.611,47.463,1239.565,493.514,52.22,1239.734,839.256,54.925,
1092.023,534.336,1130.387,1079.17,837.526,1128.739,1087.811,507.076,977.994,1079.743,862.962,960.752,990.536,654.768,1146.573,982.936,685.787,1149.326,963.916,698.141,1071.63,959.853,670.151,1061.789,1068.38,475.715,810.619,1133.598,484.462,808.113,1097.573,466.693,725.983,1074.003,463.979,741.981,1064.288,487.015,540.356,1048.527,590.534,526.792,993.665,448.385,374.556,1030.127,444.637,388.618,1057.658,461.621,387.967,1014.158,453.879,308.011,1005.348,471.703,110.307,1021.142,557.32,125.282,940.792,513.837,102.702,932.53,522.703,54.912,945.757,482.01,62.092,1144.04,546.912,62.939,1120.5,444.689,49.968,1140.878,863.712,836.284,1111.235,883.01,855.515,1090.82,883.852,765.268,1118.015,874.727,772.913,1034.001,855.812,539.849,1030.52,752.118,518.479,1050.564,861.633,394.82,1023.52,887.394,411.583,991.227,887.753,410.396,1006.043,881.177,321.242,1003.083,862.501,109.507,1017.856,777.378,122.574,941.173,819.244,99.609,931.514,821.64,57.266,949.29,854.995,59.015,1151.858,784.929,54.465,1118.787,891.622,47.465,1239.574,493.527,52.21,1239.738,839.258,54.933,
1092.022,534.353,1130.383,1079.175,837.534,1128.733,1087.804,507.086,977.986,1079.737,862.958,960.755,990.535,654.789,1146.579,982.948,685.798,1149.301,963.941,698.154,1071.632,959.815,670.133,1061.782,1068.377,475.715,810.602,1133.575,484.45,808.08,1097.587,466.678,725.973,1073.989,464.006,741.987,1064.271,487.02,540.352,1048.526,590.538,526.791,993.672,448.374,374.558,1030.114,444.645,388.637,1057.636,461.641,387.958,1014.175,453.873,307.994,1005.348,471.686,110.309,1021.135,557.323,125.286,940.787,513.826,102.692,932.523,522.703,54.924,945.764,482.017,62.083,1144.045,546.911,62.942,1120.51,444.684,49.967,1140.867,863.71,836.263,1111.226,883.014,855.52,1090.823,883.866,765.259,1117.983,874.714,772.904,1033.991,855.815,539.844,1030.496,752.117,518.466,1050.564,861.635,394.805,1023.508,887.39,411.584,991.235,887.774,410.401,1006.032,881.188,321.241,1003.084,862.501,109.506,1017.838,777.373,122.548,941.164,819.265,99.6,931.519,821.654,57.274,949.297,855.003,59.009,1151.858,784.938,54.479,1118.782,891.608,47.467,1239.568,493.518,52.221,1239.724,839.273,54.928,
1092.012,534.345,1130.382,1079.175,837.537,1128.736,1087.813,507.075,977.983,1079.736,862.965,960.748,990.516,654.793,1146.562,982.953,685.806,1149.3,963.931,698.166,1071.634,959.851,670.163,1061.777,1068.382,475.734,810.604,1133.592,484.45,808.089,1097.568,466.711,725.978,1073.988,464.014,741.982,1064.286,487.014,540.362,1048.519,590.531,526.793,993.678,448.372,374.551,1030.112,444.657,388.642,1057.646,461.655,387.953,1014.18,453.88,307.997,1005.334,471.686,110.307,1021.14,557.324,125.292,940.789,513.822,102.691,932.529,522.69,54.913,945.759,482.012,62.066,1144.049,546.913,62.952,1120.505,444.684,49.967,1140.865,863.719,836.278,1111.229,883.013,855.51,1090.828,883.866,765.26,1118.031,874.758,772.887,1033.987,855.81,539.841,1030.509,752.124,518.474,1050.564,861.638,394.831,1023.531,887.394,411.576,991.23,887.758,410.405,1006.041,881.177,321.243,1003.068,862.502,109.51,1017.834,777.382,122.534,941.158,819.238,99.592,931.521,821.644,57.26,949.303,855.004,59.01,1151.858,784.94,54.472,1118.785,891.617,47.472,1239.57,493.518,52.216,1239.722,839.268,54.932,
1092.031,534.349,1130.386,1079.175,837.552,1128.731,1087.802,507.098,977.981,1079.723,862.987,960.749,990.518,654.782,1146.542,982.918,685.797,1149.311,963.927,698.18,1071.647,959.868,670.143,1061.74,1068.376,475.728,810.604,1133.594,484.469,808.083,1097.573,466.677,725.972,1073.995,464.009,741.981,1064.273,487.019,540.352,1048.527,590.53,526.8,993.67,448.368,374.555,1030.119,444.639,388.62,1057.653,461.624,387.972,1014.166,453.864,308.003,1005.355,471.681,110.305,1021.128,557.325,125.29,940.796,513.818,102.692,932.54,522.706,54.906,945.768,482.007,62.074,1144.043,546.9,62.939,1120.497,444.68,49.964,1140.866,863.71,836.26,1111.234,883.034,855.508,1090.827,883.866,765.258,1118.024,874.74,772.891,1033.989,855.809,539.849,1030.514,752.11,518.459,1050.553,861.641,394.807,1023.523,887.39,411.582,991.226,887.777,410.402,1006.044,881.189,321.246,1003.077,862.504,109.506,1017.839,777.383,122.552,941.174,819.287,99.619,931.509,821.635,57.251,949.278,854.986,58.993,1151.849,784.928,54.472,1118.797,891.615,47.463,1239.567,493.528,52.222,1239.729,839.266,54.935,
1092.026,534.374,1130.366,1079.173,837.557,1128.729,1087.824,507.092,977.984,1079.733,862.981,960.751,990.544,654.811,1146.545,982.956,685.791,1149.295,963.941,698.16,1071.628,959.811,670.144,1061.752,1068.393,475.741,810.604,1133.604,484.451,808.106,1097.578,466.698,725.979,1073.991,464.011,741.988,1064.275,487.015,540.358,1048.52,590.537,526.791,993.665,448.365,374.556,1030.117,444.667,388.623,1057.658,461.612,387.964,1014.164,453.872,307.996,1005.345,471.677,110.308,1021.116,557.319,125.291,940.797,513.827,102.694,932.518,522.693,54.908,945.75,482.001,62.09,1144.062,546.908,62.949,1120.51,444.683,49.959,1140.872,863.724,836.263,1111.237,883.026,855.509,1090.829,883.885,765.258,1118.014,874.752,772.898,1033.992,855.815,539.841,1030.514,752.13,518.478,1050.565,861.651,394.814,1023.515,887.399,411.569,991.223,887.777,410.402,1006.032,881.187,321.237,1003.075,862.494,109.516,1017.843,777.383,122.551,941.175,819.265,99.601,931.524,821.626,57.246,949.285,855.011,59.012,1151.849,784.944,54.483,1118.786,891.612,47.474,1239.587,493.52,52.221,1239.729,839.27,54.944,
1092.036,534.381,1130.372,1079.165,837.556,1128.731,1087.812,507.109,977.985,1079.735,862.987,960.747,990.565,654.781,1146.545,982.955,685.805,1149.307,963.943,698.175,1071.62,959.807,670.141,1061.793,1068.392,475.722,810.59,1133.581,484.461,808.094,1097.58,466.68,725.97,1073.984,464.024,741.972,1064.281,487.013,540.371,1048.514,590.536,526.801,993.66,448.376,374.559,1030.12,444.653,388.616,1057.642,461.627,387.96,1014.161,453.875,307.998,1005.334,471.682,110.311,1021.132,557.319,125.286,940.784,513.817,102.696,932.526,522.692,54.905,945.753,482.007,62.086,1144.061,546.896,62.927,1120.503,444.672,49.968,1140.873,863.72,836.266,1111.237,883.037,855.514,1090.81,883.87,765.252,1117.984,874.729,772.895,1033.991,855.816,539.848,1030.511,752.13,518.469,1050.569,861.649,394.81,1023.521,887.393,411.575,991.229,887.768,410.395,1006.035,881.193,321.24,1003.063,862.506,109.514,1017.817,777.374,122.545,941.165,819.262,99.599,931.532,821.646,57.257,949.298,855.007,59.002,1151.857,784.943,54.47,1118.784,891.614,47.47,1239.569,493.52,52.228,1239.728,839.266,54.941,
1092.046,534.376,1130.369,1079.183,837.563,1128.728,1087.814,507.109,977.984,1079.732,862.981,960.752,990.538,654.798,1146.554,982.954,685.807,1149.308,963.919,698.177,1071.63,959.872,670.168,1061.766,1068.383,475.728,810.602,1133.594,484.472,808.088,1097.564,466.718,725.982,1073.994,464.021,741.979,1064.253,487.043,540.336,1048.517,590.535,526.795,993.667,448.384,374.547,1030.119,444.64,388.623,1057.659,461.607,387.962,1014.161,453.87,308.005,1005.341,471.684,110.296,1021.118,557.313,125.283,940.799,513.836,102.694,932.552,522.71,54.926,945.776,482.018,62.09,1144.064,546.911,62.943,1120.508,444.668,49.977,1140.877,863.755,836.276,1111.243,883.048,855.506,1090.825,883.874,765.253,1118.018,874.745,772.91,1033.989,855.818,539.839,1030.505,752.125,518.478,1050.555,861.666,394.83,1023.513,887.388,411.574,991.223,887.767,410.395,1006.021,881.193,321.231,1003.085,862.488,109.505,1017.831,777.378,122.551,941.169,819.259,99.609,931.494,821.627,57.247,949.287,855.014,59.006,1151.846,784.936,54.486,1118.784,891.608,47.476,1239.572,493.509,52.225,1239.726,839.262,54.951,
1092.053,534.361,1130.374,1079.174,837.569,1128.727,1087.82,507.117,977.989,1079.737,863.001,960.745,990.558,654.799,1146.559,982.95,685.815,1149.302,963.944,698.173,1071.63,959.826,670.141,1061.767,1068.398,475.723,810.576,1133.615,484.438,808.096,1097.568,466.707,725.982,1073.989,464.006,741.977,1064.268,487.036,540.337,1048.521,590.539,526.798,993.67,448.387,374.552,1030.111,444.661,388.609,1057.636,461.61,387.979,1014.157,453.873,307.986,1005.329,471.679,110.304,1021.121,557.32,125.288,940.784,513.821,102.684,932.531,522.7,54.91,945.758,482.004,62.079,1144.042,546.91,62.945,1120.5,444.681,49.968,1140.875,863.748,836.272,1111.242,883.047,855.508,1090.827,883.885,765.259,1118.018,874.751,772.896,1033.989,855.823,539.841,1030.51,752.135,518.464,1050.549,861.648,394.801,1023.521,887.409,411.572,991.207,887.769,410.392,1006.032,881.192,321.233,1003.082,862.487,109.502,1017.834,777.377,122.57,941.169,819.283,99.61,931.533,821.642,57.255,949.285,854.99,58.997,1151.84,784.929,54.471,1118.778,891.618,47.465,1239.565,493.515,52.232,1239.73,839.265,54.948,
1092.054,534.373,1130.369,1079.175,837.574,1128.732,1087.846,507.106,977.989,1079.718,862.998,960.748,990.549,654.796,1146.551,982.952,685.803,1149.303,963.952,698.189,1071.627,959.932,670.18,1061.74,1068.38,475.743,810.589,1133.608,484.46,808.075,1097.589,466.695,725.982,1073.995,464.015,741.983,1064.281,487.003,540.339,1048.522,590.54,526.794,993.66,448.37,374.552,1030.117,444.659,388.622,1057.641,461.603,387.962,1014.163,453.875,307.996,1005.356,471.691,110.298,1021.117,557.315,125.285,940.786,513.826,102.687,932.513,522.701,54.908,945.762,482.019,62.077,1144.05,546.897,62.93,1120.512,444.692,49.97,1140.869,863.744,836.266,1111.245,883.061,855.506,1090.827,883.898,765.25,1118.012,874.755,772.888,1033.983,855.829,539.842,1030.508,752.143,518.483,1050.555,861.646,394.797,1023.521,887.408,411.56,991.212,887.77,410.392,1006.028,881.207,321.231,1003.08,862.493,109.497,1017.816,777.378,122.561,941.164,819.266,99.584,931.524,821.649,57.258,949.294,855.002,58.997,1151.839,784.929,54.478,1118.773,891.612,47.466,1239.574,493.526,52.235,1239.727,839.262,54.957,
1092.064,534.364,1130.362,1079.169,837.581,1128.724,1087.843,507.118,977.97,1079.716,863.003,960.741,990.546,654.805,1146.554,982.959,685.812,1149.289,963.947,698.188,1071.637,959.902,670.165,1061.759,1068.401,475.718,810.609,1133.606,484.472,808.085,1097.579,466.705,725.969,1073.994,464.036,741.982,1064.265,487.02,540.348,1048.522,590.545,526.783,993.673,448.374,374.556,1030.128,444.626,388.592,1057.66,461.622,387.954,1014.157,453.869,307.998,1005.341,471.683,110.303,1021.119,557.312,125.28,940.79,513.823,102.693,932.536,522.688,54.917,945.761,482.005,62.082,1144.05,546.912,62.945,1120.504,444.682,49.97,1140.874,863.762,836.265,1111.241,883.072,855.5,1090.823,883.888,765.251,1118.001,874.76,772.878,1033.984,855.83,539.842,1030.509,752.147,518.471,1050.564,861.666,394.817,1023.498,887.411,411.558,991.22,887.788,410.389,1006.026,881.198,321.239,1003.075,862.494,109.499,1017.822,777.376,122.566,941.158,819.271,99.603,931.519,821.647,57.265,949.281,855.016,59.006,1151.847,784.929,54.478,1118.791,891.611,47.472,1239.566,493.501,52.226,1239.724,839.262,54.951,
1092.069,534.373,1130.361,1079.166,837.57,1128.725,1087.839,507.116,977.974,1079.711,863.002,960.749,990.548,654.802,1146.564,982.957,685.822,1149.276,963.93,698.185,1071.625,959.861,670.143,1061.774,1068.395,475.735,810.607,1133.605,484.484,808.074,1097.567,466.704,725.972,1073.987,464.053,741.988,1064.281,487.03,540.335,1048.523,590.557,526.787,993.662,448.374,374.552,1030.099,444.655,388.609,1057.648,461.63,387.951,1014.16,453.874,307.998,1005.343,471.686,110.298,1021.11,557.327,125.282,940.779,513.814,102.678,932.531,522.687,54.898,945.776,482.0,62.06,1144.031,546.894,62.939,1120.506,444.665,49.96,1140.867,863.755,836.265,1111.233,883.057,855.51,1090.821,883.895,765.251,1118.018,874.787,772.89,1033.99,855.832,539.837,1030.507,752.139,518.46,1050.566,861.668,394.805,1023.512,887.43,411.584,991.209,887.78,410.394,1006.031,881.203,321.237,1003.068,862.496,109.508,1017.819,777.372,122.558,941.16,819.259,99.609,931.53,821.648,57.258,949.279,855.006,59.006,1151.837,784.932,54.472,1118.787,891.62,47.474,1239.569,493.525,52.232,1239.733,839.257,54.954,
